"location_iso3","year","disease","vaccine","target_deaths_averted","observed_deaths_averted"
"PRY",2019,"PCV","PCV3",69.4053291365572,69.4053291365572
"QAT",2019,"PCV","PCV3",8.98208665155845,8.98208665155845
"ROU",2019,"PCV","PCV3",55.3168712741235,55.3168712741235
"RUS",2019,"PCV","PCV3",410.095056154273,410.095056154273
"RWA",2019,"PCV","PCV3",941.892895998657,941.892895998657
"SAU",2019,"PCV","PCV3",196.79138405288,196.79138405288
"SDN",2019,"PCV","PCV3",4995.61904342523,4995.61904342523
"SEN",2019,"PCV","PCV3",1325.6356632205,1325.6356632205
"SGP",2019,"PCV","PCV3",4.39463447923191,4.39463447923191
"SLB",2019,"PCV","PCV3",24.5664370347165,24.5664370347165
"SLE",2019,"PCV","PCV3",1008.43654169263,1008.43654169263
"SLV",2019,"PCV","PCV3",48.4560912314928,48.4560912314928
"SRB",2019,"PCV","PCV3",6.32251969209463,6.32251969209463
"STP",2019,"PCV","PCV3",8.45678075078807,8.45678075078807
"SVK",2019,"PCV","PCV3",13.6017366446017,13.6017366446017
"SVN",2019,"PCV","PCV3",1.35374589920173,1.35374589920173
"SWE",2019,"PCV","PCV3",12.8618659279404,12.8618659279404
"SWZ",2019,"PCV","PCV3",60.4002011790556,60.4002011790556
"SYC",2019,"PCV","PCV3",0.983921754590427,0.983921754590427
"TGO",2019,"PCV","PCV3",497.50832732629,497.50832732629
"TTO",2019,"PCV","PCV3",14.7511192289925,14.7511192289925
"TUR",2019,"PCV","PCV3",1265.46860246451,1265.46860246451
"TZA",2019,"PCV","PCV3",3657.52463790441,3657.52463790441
"UGA",2019,"PCV","PCV3",2872.80393638107,2872.80393638107
"URY",2019,"PCV","PCV3",16.0501582244324,16.0501582244324
"USA",2019,"PCV","PCV3",903.196045245243,903.196045245243
"UZB",2019,"PCV","PCV3",805.513831004148,805.513831004148
"VEN",2019,"PCV","PCV3",0,0
"YEM",2019,"PCV","PCV3",1842.25939957599,1842.25939957599
"ZAF",2019,"PCV","PCV3",2372.36217076818,2372.36217076818
"ZMB",2019,"PCV","PCV3",1367.49066541256,1367.49066541256
"ZWE",2019,"PCV","PCV3",763.572996402516,763.572996402516
"AFG",2020,"PCV","PCV3",3671.33875090944,3671.33875090944
"AGO",2020,"PCV","PCV3",4501.10452526781,4501.10452526781
"ALB",2020,"PCV","PCV3",17.634391490563,16.8996251784563
"ARE",2020,"PCV","PCV3",18.8735075861534,16.013885224615
"ARG",2020,"PCV","PCV3",219.099674513213,205.405944856137
"ARM",2020,"PCV","PCV3",19.5495415721306,19.5495415721306
"AUS",2020,"PCV","PCV3",47.9978639312638,48.4978416805478
"AZE",2020,"PCV","PCV3",190.596741712653,158.496237845259
"BDI",2020,"PCV","PCV3",1391.6896911817,1391.6896911817
"BEL",2020,"PCV","PCV3",18.0314795840915,18.0314795840915
"BEN",2020,"PCV","PCV3",1354.09302900984,1261.34693113246
"BFA",2020,"PCV","PCV3",2191.60011787281,2191.60011787281
"BGD",2020,"PCV","PCV3",6550.11749187315,6550.11749187315
"BGR",2020,"PCV","PCV3",17.3928415363763,16.7999037567271
"BHR",2020,"PCV","PCV3",7.66561086224077,7.82366469445192
"BHS",2020,"PCV","PCV3",1.28630875232987,1.19959130835257
"BOL",2020,"PCV","PCV3",546.419910415215,495.420718776461
"BRA",2020,"PCV","PCV3",1386.84692129271,1304.296509311
"BRB",2020,"PCV","PCV3",1.39078266393875,1.28610009783583
"BWA",2020,"PCV","PCV3",85.2617203896514,83.4082047290068
"CAF",2020,"PCV","PCV3",414.533988454934,414.533988454934
"CAN",2020,"PCV","PCV3",52.538944607334,52.538944607334
"CHE",2020,"PCV","PCV3",8.02302152986796,8.21404585200767
"CHL",2020,"PCV","PCV3",58.7510550037426,55.0404620561378
"CIV",2020,"PCV","PCV3",1354.03981818178,1171.06146437343
"CMR",2020,"PCV","PCV3",2379.66522441407,2450.7000072324
"COD",2020,"PCV","PCV3",10946.7813655626,10490.6654753309
"COG",2020,"PCV","PCV3",263.262613580164,274.877140649877
"COL",2020,"PCV","PCV3",344.098785098553,329.298837352379
"CRI",2020,"PCV","PCV3",27.8152614925593,27.5224692663218
"CYP",2020,"PCV","PCV3",1.77698570740606,1.77698570740606
"DEU",2020,"PCV","PCV3",93.2153769003015,93.2153769003015
"DJI",2020,"PCV","PCV3",57.3259598656949,47.2096140070429
"DNK",2020,"PCV","PCV3",7.77514114070181,7.69498504646777
"DOM",2020,"PCV","PCV3",108.612987322387,111.855166048429
"DZA",2020,"PCV","PCV3",545.698322319958,520.608744282258
"ECU",2020,"PCV","PCV3",213.138979176442,195.163402619393
"ERI",2020,"PCV","PCV3",300.736451847236,300.736451847236
"ESP",2020,"PCV","PCV3",47.3751711948688,47.3751711948688
"ETH",2020,"PCV","PCV3",9399.24514669723,9839.83476294867
"FIN",2020,"PCV","PCV3",4.83351097948949,4.6705836431022
"FJI",2020,"PCV","PCV3",21.0451825956474,21.4836238997234
"FRA",2020,"PCV","PCV3",94.9098718898599,98.0047590167031
"FSM",2020,"PCV","PCV3",3.99611546103918,4.32456330715199
"GBR",2020,"PCV","PCV3",110.773375219343,110.773375219343
"GEO",2020,"PCV","PCV3",12.7653142192406,12.4613781664016
"GHA",2020,"PCV","PCV3",1271.22921811293,1245.01830639926
"GMB",2020,"PCV","PCV3",219.636583865888,209.538350124927
"GNB",2020,"PCV","PCV3",133.324220779746,126.48708125258
"GRC",2020,"PCV","PCV3",11.9690435744905,11.9690435744905
"GTM",2020,"PCV","PCV3",359.903159629986,351.723542365668
"GUY",2020,"PCV","PCV3",12.2935403231833,11.1645417220746
"HND",2020,"PCV","PCV3",153.292176084997,139.356523713634
"HTI",2020,"PCV","PCV3",455.470743637787,553.071617274456
"HUN",2020,"PCV","PCV3",15.8796472703616,15.8796472703616
"IDN",2020,"PCV","PCV3",130.920424321392,174.560565761856
"IND",2020,"PCV","PCV3",6007.99447529523,8411.19226541332
"IRL",2020,"PCV","PCV3",6.46170369132479,6.46170369132479
"IRQ",2020,"PCV","PCV3",346.834319975557,0
"ISL",2020,"PCV","PCV3",0.503728272057517,0.50920357936249
"ISR",2020,"PCV","PCV3",28.4812466123051,28.1814440163861
"ITA",2020,"PCV","PCV3",49.312247509661,48.7762448193386
"JPN",2020,"PCV","PCV3",126.09161387825,123.491786787976
"KAZ",2020,"PCV","PCV3",189.54376629623,189.54376629623
"KEN",2020,"PCV","PCV3",1985.31804274813,1963.50136095969
"KGZ",2020,"PCV","PCV3",222.080823085097,208.200771642279
"KHM",2020,"PCV","PCV3",535.993854688516,523.812176172868
"KIR",2020,"PCV","PCV3",12.6768355603268,11.8927014019561
"KOR",2020,"PCV","PCV3",35.6038649156108,35.2405601715739
"KWT",2020,"PCV","PCV3",14.0974025557704,14.2489875294883
"LAO",2020,"PCV","PCV3",461.679007129244,438.88004381422
"LBN",2020,"PCV","PCV3",25.0613366833607,22.6163282264474
"LBR",2020,"PCV","PCV3",351.59744618222,336.085794144769
"LBY",2020,"PCV","PCV3",45.4126411573962,45.4126411573962
"LSO",2020,"PCV","PCV3",102.972660641815,102.972660641815
"LTU",2020,"PCV","PCV3",4.29590175018662,4.34829079592061
"LUX",2020,"PCV","PCV3",0.89042580556117,0.89042580556117
"LVA",2020,"PCV","PCV3",5.89595654188616,6.38728625371001
"MAR",2020,"PCV","PCV3",677.950741809985,677.950741809985
"MDA",2020,"PCV","PCV3",10.9396945580719,9.84572510226472
"MDG",2020,"PCV","PCV3",1438.96771118182,1397.25850216206
"MEX",2020,"PCV","PCV3",932.500065384135,834.912849239283
"MLI",2020,"PCV","PCV3",3340.45606211615,2979.32567702251
"MMR",2020,"PCV","PCV3",1465.89356719439,1400.74274198575
"MNG",2020,"PCV","PCV3",31.3739803778281,58.9062488726569
"MOZ",2020,"PCV","PCV3",2373.43798145195,1928.41835992971
"MRT",2020,"PCV","PCV3",344.796184058669,317.575432685616
"MUS",2020,"PCV","PCV3",5.78070746790574,5.12516332206076
"MWI",2020,"PCV","PCV3",1029.11527088271,1007.44968623255
"NAM",2020,"PCV","PCV3",39.8237858898515,54.4957070071651
"NER",2020,"PCV","PCV3",6064.2155989315,6064.2155989315
"NGA",2020,"PCV","PCV3",19276.7068938708,18071.9127130039
"NIC",2020,"PCV","PCV3",120.710201590573,113.319781085028
"NLD",2020,"PCV","PCV3",20.9051504306169,20.9051504306169
"NOR",2020,"PCV","PCV3",5.59977579475105,5.65872080311685
"NPL",2020,"PCV","PCV3",949.073821721289,914.769948647025
"NZL",2020,"PCV","PCV3",11.1627254172582,11.2853927295358
"OMN",2020,"PCV","PCV3",28.2075656201938,28.2075656201938
"PAK",2020,"PCV","PCV3",13216.8190360173,13057.5802524508
"PAN",2020,"PCV","PCV3",67.1944345920955,51.7957099980736
"PER",2020,"PCV","PCV3",321.54059716727,297.425052379724
"PHL",2020,"PCV","PCV3",1471.05700886286,1831.88231292356
"PNG",2020,"PCV","PCV3",206.22590426211,229.794579034923
"POL",2020,"PCV","PCV3",30.5479608933483,31.56622625646
"PRT",2020,"PCV","PCV3",10.2785976661049,10.2785976661049
"PRY",2020,"PCV","PCV3",69.1248913367844,63.6881021305205
"QAT",2020,"PCV","PCV3",9.55523910816374,9.55523910816374
"ROU",2020,"PCV","PCV3",53.616871836703,51.7890239331791
"RUS",2020,"PCV","PCV3",379.921644703101,388.860977519644
"RWA",2020,"PCV","PCV3",953.48729275236,885.381057555763
"SAU",2020,"PCV","PCV3",198.726134213539,196.656070315481
"SDN",2020,"PCV","PCV3",5085.86670319813,4921.80648696593
"SEN",2020,"PCV","PCV3",1343.52746101159,1287.5471501361
"SGP",2020,"PCV","PCV3",4.75162280587294,4.9213236203684
"SLB",2020,"PCV","PCV3",24.7954297650164,24.5316485973035
"SLE",2020,"PCV","PCV3",1016.95981157646,984.503647377209
"SLV",2020,"PCV","PCV3",48.1491222796211,45.8832812311683
"SRB",2020,"PCV","PCV3",6.34473155413079,5.99990918705846
"STP",2020,"PCV","PCV3",8.41137336960096,8.49991414191255
"SVK",2020,"PCV","PCV3",13.4651912405625,13.4651912405625
"SVN",2020,"PCV","PCV3",1.32542541030069,1.42738121109305
"SWE",2020,"PCV","PCV3",12.7643847992293,12.7643847992293
"SWZ",2020,"PCV","PCV3",59.5735160905094,56.834503856463
"SYC",2020,"PCV","PCV3",0.966167636783498,0.9871712810614
"TGO",2020,"PCV","PCV3",503.533937313781,497.467263370242
"TTO",2020,"PCV","PCV3",14.4716557387301,14.7828741417135
"TUR",2020,"PCV","PCV3",1207.81600559697,1182.91258280116
"TZA",2020,"PCV","PCV3",3731.26598901377,3596.40095326628
"UGA",2020,"PCV","PCV3",2943.77539586565,2847.78271991351
"URY",2020,"PCV","PCV3",14.976331429683,14.8186858356863
"USA",2020,"PCV","PCV3",891.005276573798,794.156876946211
"UZB",2020,"PCV","PCV3",829.786668154053,779.496567053807
"VEN",2020,"PCV","PCV3",0,0
"YEM",2020,"PCV","PCV3",1856.70818336066,1856.70818336066
"ZAF",2020,"PCV","PCV3",2416.34209284258,2332.05108960388
"ZMB",2020,"PCV","PCV3",1387.3661044063,1325.012571624
"ZWE",2020,"PCV","PCV3",765.435158777652,731.415818387534
"AFG",2021,"PCV","PCV3",3747.10692744665,3581.79338652988
"AGO",2021,"PCV","PCV3",4603.4130468858,2953.13289800221
"ALB",2021,"PCV","PCV3",17.5224172804318,16.2447410204003
"ARE",2021,"PCV","PCV3",18.9099235868658,18.1458862702248
"ARG",2021,"PCV","PCV3",210.722774226022,208.088739548197
"ARM",2021,"PCV","PCV3",18.7566858415568,18.9605628615737
"AUS",2021,"PCV","PCV3",46.3507470683311,46.3507470683311
"AZE",2021,"PCV","PCV3",171.131155728064,162.124252795008
"BDI",2021,"PCV","PCV3",1405.17389210162,1420.28328879088
"BEL",2021,"PCV","PCV3",17.8439079963795,17.8439079963795
"BEN",2021,"PCV","PCV3",1373.50311289624,1373.50311289624
"BFA",2021,"PCV","PCV3",2216.00321858852,1607.2111255697
"BGD",2021,"PCV","PCV3",6525.49135651278,6525.49135651278
"BGR",2021,"PCV","PCV3",16.8716414273187,16.4881950312433
"BHR",2021,"PCV","PCV3",6.99930178410342,7.14361728480658
"BHS",2021,"PCV","PCV3",1.29329500451502,1.16251236360901
"BOL",2021,"PCV","PCV3",547.570559708892,511.065855728299
"BRA",2021,"PCV","PCV3",1339.45259891135,1100.26463482004
"BRB",2021,"PCV","PCV3",1.39078266393875,1.24123614093458
"BWA",2021,"PCV","PCV3",84.4919935826418,82.655211113454
"CAF",2021,"PCV","PCV3",428.244303256075,428.244303256075
"CAN",2021,"PCV","PCV3",52.5330174594329,52.5330174594329
"CHE",2021,"PCV","PCV3",8.01144251780588,8.39293978055854
"CHL",2021,"PCV","PCV3",59.1834900464379,57.314537729182
"CIV",2021,"PCV","PCV3",1375.30557916012,1059.35700016388
"CMR",2021,"PCV","PCV3",2403.91461165442,2403.91461165442
"COD",2021,"PCV","PCV3",11224.3653156124,9821.31965116084
"COG",2021,"PCV","PCV3",265.607078120293,292.948983220911
"COL",2021,"PCV","PCV3",342.762903103513,309.592299577366
"CRI",2021,"PCV","PCV3",26.5082426926133,24.2759696237617
"CYP",2021,"PCV","PCV3",1.75198034001311,1.75198034001311
"DEU",2021,"PCV","PCV3",91.8096143455771,91.8096143455771
"DJI",2021,"PCV","PCV3",57.5274272268692,39.9308024280621
"DNK",2021,"PCV","PCV3",7.88961891832969,7.80828264082114
"DOM",2021,"PCV","PCV3",106.964698686043,121.333091046854
"DZA",2021,"PCV","PCV3",534.808544213177,479.483522398021
"ECU",2021,"PCV","PCV3",212.285657128048,158.574828216132
"ERI",2021,"PCV","PCV3",303.418846809881,303.418846809881
"ESP",2021,"PCV","PCV3",44.8783052908817,43.9234477315013
"ETH",2021,"PCV","PCV3",9559.62082693416,9111.51360067162
"FIN",2021,"PCV","PCV3",4.91559783975928,4.52897778494675
"FJI",2021,"PCV","PCV3",20.6836616710851,21.3300260983065
"FRA",2021,"PCV","PCV3",92.0871499199782,95.0899917651949
"FSM",2021,"PCV","PCV3",3.98740932713714,3.82354319040547
"GBR",2021,"PCV","PCV3",105.986721229039,105.986721229039
"GEO",2021,"PCV","PCV3",12.2996622058332,12.0068131056943
"GHA",2021,"PCV","PCV3",1274.49702128285,1287.63616583215
"GMB",2021,"PCV","PCV3",221.806028628497,198.860577391067
"GNB",2021,"PCV","PCV3",134.448382168738,115.487712888531
"GRC",2021,"PCV","PCV3",11.9510245252669,11.9510245252669
"GTM",2021,"PCV","PCV3",348.99859562888,285.544305514538
"GUY",2021,"PCV","PCV3",12.0759689096101,12.1991930821571
"HND",2021,"PCV","PCV3",153.883230697259,134.647826860102
"HTI",2021,"PCV","PCV3",454.822191365894,552.284089515728
"HUN",2021,"PCV","PCV3",16.0100417635815,16.0100417635815
"IDN",2021,"PCV","PCV3",130.065982365688,43.3553274552292
"IND",2021,"PCV","PCV3",5903.0999900749,9838.49998345816
"IRL",2021,"PCV","PCV3",6.51422280805106,6.43847603121326
"IRQ",2021,"PCV","PCV3",351.383749973025,0
"ISL",2021,"PCV","PCV3",0.511295490494256,0.511295490494256
"ISR",2021,"PCV","PCV3",27.0904009309418,27.0904009309418
"ITA",2021,"PCV","PCV3",48.6922599082134,48.1629962135589
"JPN",2021,"PCV","PCV3",127.208246784161,125.896821559582
"KAZ",2021,"PCV","PCV3",200.900633578909,209.929875537511
"KEN",2021,"PCV","PCV3",2004.31435870838,2026.33979122166
"KGZ",2021,"PCV","PCV3",213.808796512922,200.445746730865
"KHM",2021,"PCV","PCV3",530.879063621169,518.813630357052
"KIR",2021,"PCV","PCV3",12.7106404551544,11.7933777418958
"KOR",2021,"PCV","PCV3",33.8159378834213,33.4708772927742
"KWT",2021,"PCV","PCV3",13.424108259376,13.8571440096785
"LAO",2021,"PCV","PCV3",462.041547340393,422.112030903569
"LBN",2021,"PCV","PCV3",25.4735964473992,21.745753064853
"LBR",2021,"PCV","PCV3",353.839785616267,338.229206839079
"LBY",2021,"PCV","PCV3",44.9623361924232,44.9623361924232
"LSO",2021,"PCV","PCV3",102.530328871867,102.530328871867
"LTU",2021,"PCV","PCV3",4.21320139745672,4.21320139745672
"LUX",2021,"PCV","PCV3",0.908912154465555,0.908912154465555
"LVA",2021,"PCV","PCV3",5.52507123092729,6.0512684910156
"MAR",2021,"PCV","PCV3",668.611873918827,668.611873918827
"MDA",2021,"PCV","PCV3",10.4872639740873,10.2250823747351
"MDG",2021,"PCV","PCV3",1459.52191281583,1205.69201493482
"MEX",2021,"PCV","PCV3",931.02508696221,898.547467649575
"MLI",2021,"PCV","PCV3",3419.36184882238,3557.98462647734
"MMR",2021,"PCV","PCV3",1452.96722061946,645.763209164204
"MNG",2021,"PCV","PCV3",30.1159328149071,58.3880330084933
"MOZ",2021,"PCV","PCV3",2420.9756654681,2118.35370728458
"MRT",2021,"PCV","PCV3",351.009295514414,300.205318532064
"MUS",2021,"PCV","PCV3",5.85781294099137,5.67664346858957
"MWI",2021,"PCV","PCV3",1046.55284824689,1024.52015670485
"NAM",2021,"PCV","PCV3",39.7375084547602,55.0747924197554
"NER",2021,"PCV","PCV3",6262.34010274463,6339.65294351925
"NGA",2021,"PCV","PCV3",19570.1669180121,18347.0314856363
"NIC",2021,"PCV","PCV3",120.16568963593,106.67770406455
"NLD",2021,"PCV","PCV3",21.3026813086268,21.3026813086268
"NOR",2021,"PCV","PCV3",5.42697851132679,5.48410460091971
"NPL",2021,"PCV","PCV3",955.832642833703,967.348698771458
"NZL",2021,"PCV","PCV3",11.8123025970777,12.3315246892569
"OMN",2021,"PCV","PCV3",24.7083353073429,24.7083353073429
"PAK",2021,"PCV","PCV3",13311.4168333026,13311.4168333026
"PAN",2021,"PCV","PCV3",67.0085883272482,60.7265331715687
"PER",2021,"PCV","PCV3",322.334448918368,302.18854586097
"PHL",2021,"PCV","PCV3",1481.63564085017,1425.72486195016
"PNG",2021,"PCV","PCV3",207.940156562981,190.116714571869
"POL",2021,"PCV","PCV3",31.7908955874443,32.320743847235
"PRT",2021,"PCV","PCV3",10.0142881634861,10.0142881634861
"PRY",2021,"PCV","PCV3",68.9700452854711,48.0465484011147
"QAT",2021,"PCV","PCV3",9.03999341795095,9.03999341795095
"ROU",2021,"PCV","PCV3",52.3726731815707,50.5872411412899
"RUS",2021,"PCV","PCV3",367.4762559344,384.769256213666
"RWA",2021,"PCV","PCV3",962.451444700487,864.242113608601
"SAU",2021,"PCV","PCV3",197.397282300685,199.453503991317
"SDN",2021,"PCV","PCV3",5142.04636973246,4699.71980029311
"SEN",2021,"PCV","PCV3",1363.06958529524,1221.08317016032
"SGP",2021,"PCV","PCV3",3.5958460538024,3.76707681826918
"SLB",2021,"PCV","PCV3",24.9432451782259,22.8204158013556
"SLE",2021,"PCV","PCV3",1022.30018568076,978.798050119877
"SLV",2021,"PCV","PCV3",47.6976694846616,51.6257128539867
"SRB",2021,"PCV","PCV3",6.24326996211377,5.97182344202187
"STP",2021,"PCV","PCV3",8.46090869453236,8.63903308810146
"SVK",2021,"PCV","PCV3",12.9157530048888,13.0502920986897
"SVN",2021,"PCV","PCV3",1.28576346097323,1.14729662671458
"SWE",2021,"PCV","PCV3",12.5644433695118,12.5644433695118
"SWZ",2021,"PCV","PCV3",58.911750501951,42.6602331221025
"SYC",2021,"PCV","PCV3",0.946695378543641,0.97756588001789
"TGO",2021,"PCV","PCV3",509.039964458078,509.039964458078
"TTO",2021,"PCV","PCV3",14.056385552357,14.358673413698
"TUR",2021,"PCV","PCV3",1175.14988354034,1163.03493628735
"TZA",2021,"PCV","PCV3",3799.27422825057,3661.95106337405
"UGA",2021,"PCV","PCV3",3013.21978249558,2980.46739355541
"URY",2021,"PCV","PCV3",14.3263515815189,14.1755478806608
"USA",2021,"PCV","PCV3",860.150635912085,766.656001573815
"UZB",2021,"PCV","PCV3",860.953032922296,852.256537640252
"VEN",2021,"PCV","PCV3",0,0
"YEM",2021,"PCV","PCV3",1869.38768902433,1869.38768902433
"ZAF",2021,"PCV","PCV3",2346.2395860013,2373.52144165248
"ZMB",2021,"PCV","PCV3",1409.78141575285,1409.78141575285
"ZWE",2021,"PCV","PCV3",768.451796600769,751.375090009641
"AFG",2022,"PCV","PCV3",3983.46056093493,3781.21038964345
"AGO",2022,"PCV","PCV3",5120.75688145877,2127.95339778094
"ALB",2022,"PCV","PCV3",17.4953336449215,15.7613947018635
"ARE",2022,"PCV","PCV3",18.5078061610098,17.7600160130902
"ARG",2022,"PCV","PCV3",211.93799052208,200.764622925659
"ARM",2022,"PCV","PCV3",18.0826192510098,18.2557904630309
"AUS",2022,"PCV","PCV3",46.6763073334654,46.6763073334654
"AZE",2022,"PCV","PCV3",165.221561209086,144.165655761601
"BDI",2022,"PCV","PCV3",1417.49254434288,1383.18842145608
"BEL",2022,"PCV","PCV3",18.2095706312105,18.0769796226949
"BEN",2022,"PCV","PCV3",1438.48230025239,1394.05568712344
"BFA",2022,"PCV","PCV3",2253.25336817342,2243.47901592044
"BGD",2022,"PCV","PCV3",6521.59175890264,6521.59175890264
"BGR",2022,"PCV","PCV3",16.6166522977,16.2227718128058
"BHR",2022,"PCV","PCV3",6.63922768032675,6.75212210173093
"BHS",2022,"PCV","PCV3",1.30539602990145,1.14946926627098
"BOL",2022,"PCV","PCV3",560.383451776378,505.048954310644
"BRA",2022,"PCV","PCV3",1326.7732593993,1279.38850013504
"BRB",2022,"PCV","PCV3",1.39163785295936,1.30019283907289
"BWA",2022,"PCV","PCV3",84.2818137288747,61.8962901201676
"CAF",2022,"PCV","PCV3",516.684877830196,443.448870341496
"CAN",2022,"PCV","PCV3",54.0302637226423,53.6189489083158
"CHE",2022,"PCV","PCV3",8.5464444919297,8.77158974526315
"CHL",2022,"PCV","PCV3",59.6720088109055,58.3405614950165
"CIV",2022,"PCV","PCV3",1460.07899082521,1153.81694229906
"CMR",2022,"PCV","PCV3",2531.22339998964,2430.79899261792
"COD",2022,"PCV","PCV3",11975.8029668655,10252.028408595
"COG",2022,"PCV","PCV3",282.080133067251,299.497590407989
"COL",2022,"PCV","PCV3",342.731019077366,311.833790257859
"CRI",2022,"PCV","PCV3",26.1406991027531,25.2418986206521
"CYP",2022,"PCV","PCV3",1.78967175293516,1.71507402236362
"DEU",2022,"PCV","PCV3",94.4372795587935,92.1137514469498
"DJI",2022,"PCV","PCV3",58.1263014917054,40.0352627550891
"DNK",2022,"PCV","PCV3",8.14434353058027,8.03183628337074
"DOM",2022,"PCV","PCV3",114.432603187694,115.664181115591
"DZA",2022,"PCV","PCV3",526.052588337804,443.963148090881
"ECU",2022,"PCV","PCV3",215.607464424205,181.449476631453
"ERI",2022,"PCV","PCV3",309.169267386783,308.274012208707
"ESP",2022,"PCV","PCV3",47.6851097350973,46.53967153049
"ETH",2022,"PCV","PCV3",10205.9100696894,9245.45237040627
"FIN",2022,"PCV","PCV3",5.01086523282506,4.85914613392077
"FJI",2022,"PCV","PCV3",20.5369805594792,21.1135508672682
"FRA",2022,"PCV","PCV3",92.2069468238142,94.6039088323347
"FSM",2022,"PCV","PCV3",4.24198792089133,3.57368907362757
"GBR",2022,"PCV","PCV3",106.197960879551,104.575338217332
"GEO",2022,"PCV","PCV3",12.9532017147997,11.9472101557775
"GHA",2022,"PCV","PCV3",1283.08351685393,1304.90126105898
"GMB",2022,"PCV","PCV3",226.299530663111,193.566838732835
"GNB",2022,"PCV","PCV3",138.139712372328,128.371739598086
"GRC",2022,"PCV","PCV3",11.7235442190564,11.6542229502514
"GTM",2022,"PCV","PCV3",344.299644129786,327.245811271972
"GUY",2022,"PCV","PCV3",12.0745653869263,11.6872558097862
"HND",2022,"PCV","PCV3",155.811460511652,136.723611313636
"HTI",2022,"PCV","PCV3",531.864844176249,549.165819225778
"HUN",2022,"PCV","PCV3",15.775160104084,15.775160104084
"IDN",2022,"PCV","PCV3",1061.9542641374,258.573713346513
"IND",2022,"PCV","PCV3",14431.6827852549,25963.3953011257
"IRL",2022,"PCV","PCV3",6.50667094827232,6.24544686517546
"IRQ",2022,"PCV","PCV3",478.01361531768,0
"ISL",2022,"PCV","PCV3",0.519343356217825,0.472094254426454
"ISR",2022,"PCV","PCV3",27.0745085850338,26.9372717912009
"ITA",2022,"PCV","PCV3",49.1790840452126,48.7414596143662
"JPN",2022,"PCV","PCV3",125.986097770761,124.517625401913
"KAZ",2022,"PCV","PCV3",197.364829315456,213.771323488629
"KEN",2022,"PCV","PCV3",2022.15847970224,2013.38659032169
"KGZ",2022,"PCV","PCV3",210.048170655347,201.296163544708
"KHM",2022,"PCV","PCV3",525.304423120654,499.285070547657
"KIR",2022,"PCV","PCV3",12.7768536392507,11.9702241962799
"KOR",2022,"PCV","PCV3",33.3488436108082,32.9586906672623
"KWT",2022,"PCV","PCV3",11.7977109526286,12.5428211667014
"LAO",2022,"PCV","PCV3",464.513992604146,442.147166680995
"LBN",2022,"PCV","PCV3",24.9696953594905,20.9199166221366
"LBR",2022,"PCV","PCV3",375.496527501119,388.19048433814
"LBY",2022,"PCV","PCV3",45.3943210536706,44.3570875835886
"LSO",2022,"PCV","PCV3",103.39900310732,102.784125789051
"LTU",2022,"PCV","PCV3",4.20793632037894,4.06766761794322
"LUX",2022,"PCV","PCV3",0.940381524643216,0.934821052551245
"LVA",2022,"PCV","PCV3",5.64596554674748,5.56649114909166
"MAR",2022,"PCV","PCV3",664.09269499452,663.089598927177
"MDA",2022,"PCV","PCV3",10.7405565061372,10.2408150573298
"MDG",2022,"PCV","PCV3",1533.56429605593,1220.50220476831
"MEX",2022,"PCV","PCV3",897.506881112349,872.877605805238
"MLI",2022,"PCV","PCV3",3604.77827996993,3645.4749215654
"MMR",2022,"PCV","PCV3",1448.92119078994,913.705364491258
"MNG",2022,"PCV","PCV3",38.4721135785023,56.1433690403934
"MOZ",2022,"PCV","PCV3",2535.65417135902,2159.26333059983
"MRT",2022,"PCV","PCV3",368.347252521897,343.74530785542
"MUS",2022,"PCV","PCV3",5.84459485989098,5.84459485989098
"MWI",2022,"PCV","PCV3",1066.16976493051,973.559743708861
"NAM",2022,"PCV","PCV3",44.5804803698944,59.3390847674693
"NER",2022,"PCV","PCV3",6600.88065730946,6701.3128709075
"NGA",2022,"PCV","PCV3",20841.1021603907,18635.3373586554
"NIC",2022,"PCV","PCV3",119.592745886187,112.270741036013
"NLD",2022,"PCV","PCV3",22.2518611231503,21.4747451935872
"NOR",2022,"PCV","PCV3",5.52539400831468,5.50939423693162
"NPL",2022,"PCV","PCV3",992.958713127144,967.758457821566
"NZL",2022,"PCV","PCV3",11.9637984046244,11.2361893328219
"OMN",2022,"PCV","PCV3",25.1924505505145,24.6835121555546
"PAK",2022,"PCV","PCV3",13510.1835459774,13675.3621397625
"PAN",2022,"PCV","PCV3",67.0631971823218,60.7760224464792
"PER",2022,"PCV","PCV3",331.377654718516,286.219432789584
"PHL",2022,"PCV","PCV3",1646.54263941553,1994.91131052459
"PNG",2022,"PCV","PCV3",238.979607340674,208.412674825401
"POL",2022,"PCV","PCV3",35.2370756230236,31.4930298833405
"PRT",2022,"PCV","PCV3",9.57031545643675,9.55585972477469
"PRY",2022,"PCV","PCV3",69.1154437183742,57.2209063306288
"QAT",2022,"PCV","PCV3",8.12157964989794,8.03870638816429
"ROU",2022,"PCV","PCV3",51.807173685345,49.6474704922988
"RUS",2022,"PCV","PCV3",369.847244000595,386.619769826828
"RWA",2022,"PCV","PCV3",975.587794582435,975.587794582435
"SAU",2022,"PCV","PCV3",189.961764056595,193.322214774797
"SDN",2022,"PCV","PCV3",5204.27287392655,4743.49180536723
"SEN",2022,"PCV","PCV3",1382.7818274029,1265.89067871115
"SGP",2022,"PCV","PCV3",3.78535323039505,3.92872607786507
