"v_at_id","location_id","age","sex_id","year","value","location_name","location_iso3","vaccine","activity_type"
5,147,0,3,2027,0.933961455022107,"Saint Lucia","LCA","Hib3","routine"
5,147,0,3,2028,0.936038975116572,"Saint Lucia","LCA","Hib3","routine"
5,147,0,3,2029,0.938051138081433,"Saint Lucia","LCA","Hib3","routine"
5,147,0,3,2030,0.94,"Saint Lucia","LCA","Hib3","routine"
5,148,0,3,2020,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,148,0,3,2021,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,148,0,3,2022,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,148,0,3,2023,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,148,0,3,2024,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,148,0,3,2025,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,148,0,3,2026,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,148,0,3,2027,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,148,0,3,2028,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,148,0,3,2029,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,148,0,3,2030,0.97,"Saint Vincent and the Grenadines","VCT","Hib3","routine"
5,149,0,3,2020,0.3442,"Samoa","WSM","Hib3","routine"
5,149,0,3,2021,0.3442,"Samoa","WSM","Hib3","routine"
5,149,0,3,2022,0.462203191740076,"Samoa","WSM","Hib3","routine"
5,149,0,3,2023,0.558973151914362,"Samoa","WSM","Hib3","routine"
5,149,0,3,2024,0.638330540931091,"Samoa","WSM","Hib3","routine"
5,149,0,3,2025,0.703408538072045,"Samoa","WSM","Hib3","routine"
5,149,0,3,2026,0.756776545315647,"Samoa","WSM","Hib3","routine"
5,149,0,3,2027,0.800541632169568,"Samoa","WSM","Hib3","routine"
5,149,0,3,2028,0.83643172674605,"Samoa","WSM","Hib3","routine"
5,149,0,3,2029,0.86586383762037,"Samoa","WSM","Hib3","routine"
5,149,0,3,2030,0.89,"Samoa","WSM","Hib3","routine"
5,150,0,3,2020,0,"San Marino","SMR","Hib3","routine"
5,150,0,3,2021,0,"San Marino","SMR","Hib3","routine"
5,150,0,3,2022,0,"San Marino","SMR","Hib3","routine"
5,150,0,3,2023,0,"San Marino","SMR","Hib3","routine"
5,150,0,3,2024,0,"San Marino","SMR","Hib3","routine"
5,150,0,3,2025,0,"San Marino","SMR","Hib3","routine"
5,150,0,3,2026,0,"San Marino","SMR","Hib3","routine"
5,150,0,3,2027,0.48563132763896,"San Marino","SMR","Hib3","routine"
5,150,0,3,2028,0.735424868893541,"San Marino","SMR","Hib3","routine"
5,150,0,3,2029,0.863910841073023,"San Marino","SMR","Hib3","routine"
5,150,0,3,2030,0.93,"San Marino","SMR","Hib3","routine"
5,151,0,3,2020,0.95,"Sao Tome and Principe","STP","Hib3","routine"
5,151,0,3,2021,0.95,"Sao Tome and Principe","STP","Hib3","routine"
5,151,0,3,2022,0.952758884581541,"Sao Tome and Principe","STP","Hib3","routine"
5,151,0,3,2023,0.955365540280396,"Sao Tome and Principe","STP","Hib3","routine"
5,151,0,3,2024,0.957828366734912,"Sao Tome and Principe","STP","Hib3","routine"
5,151,0,3,2025,0.960155300110781,"Sao Tome and Principe","STP","Hib3","routine"
5,151,0,3,2026,0.962353838674391,"Sao Tome and Principe","STP","Hib3","routine"
5,151,0,3,2027,0.964431066955099,"Sao Tome and Principe","STP","Hib3","routine"
5,151,0,3,2028,0.966393678574288,"Sao Tome and Principe","STP","Hib3","routine"
5,151,0,3,2029,0.968247997814762,"Sao Tome and Principe","STP","Hib3","routine"
5,151,0,3,2030,0.97,"Sao Tome and Principe","STP","Hib3","routine"
5,152,0,3,2020,0.96,"Saudi Arabia","SAU","Hib3","routine"
5,152,0,3,2021,0.96,"Saudi Arabia","SAU","Hib3","routine"
5,152,0,3,2022,0.962965011508508,"Saudi Arabia","SAU","Hib3","routine"
5,152,0,3,2023,0.965710240685877,"Saudi Arabia","SAU","Hib3","routine"
5,152,0,3,2024,0.968251978960636,"Saudi Arabia","SAU","Hib3","routine"
5,152,0,3,2025,0.970605310154488,"Saudi Arabia","SAU","Hib3","routine"
5,152,0,3,2026,0.972784199996512,"Saudi Arabia","SAU","Hib3","routine"
5,152,0,3,2027,0.974801579002103,"Saudi Arabia","SAU","Hib3","routine"
5,152,0,3,2028,0.976669419208478,"Saudi Arabia","SAU","Hib3","routine"
5,152,0,3,2029,0.978398805222154,"Saudi Arabia","SAU","Hib3","routine"
5,152,0,3,2030,0.98,"Saudi Arabia","SAU","Hib3","routine"
5,153,0,3,2020,0.82,"Senegal","SEN","Hib3","routine"
5,153,0,3,2021,0.82,"Senegal","SEN","Hib3","routine"
5,153,0,3,2022,0.843879074869375,"Senegal","SEN","Hib3","routine"
5,153,0,3,2023,0.864590315201988,"Senegal","SEN","Hib3","routine"
5,153,0,3,2024,0.882553970764934,"Senegal","SEN","Hib3","routine"
5,153,0,3,2025,0.898134540349462,"Senegal","SEN","Hib3","routine"
5,153,0,3,2026,0.911648167780565,"Senegal","SEN","Hib3","routine"
5,153,0,3,2027,0.923369056760645,"Senegal","SEN","Hib3","routine"
5,153,0,3,2028,0.933535034710219,"Senegal","SEN","Hib3","routine"
5,153,0,3,2029,0.942352378501025,"Senegal","SEN","Hib3","routine"
5,153,0,3,2030,0.95,"Senegal","SEN","Hib3","routine"
5,154,0,3,2020,0.9638,"Serbia","SRB","Hib3","routine"
5,154,0,3,2021,0.9638,"Serbia","SRB","Hib3","routine"
5,154,0,3,2022,0.96454778999579,"Serbia","SRB","Hib3","routine"
5,154,0,3,2023,0.965280132757387,"Serbia","SRB","Hib3","routine"
5,154,0,3,2024,0.965997347381122,"Serbia","SRB","Hib3","routine"
5,154,0,3,2025,0.966699746371694,"Serbia","SRB","Hib3","routine"
5,154,0,3,2026,0.967387635778339,"Serbia","SRB","Hib3","routine"
5,154,0,3,2027,0.968061315328174,"Serbia","SRB","Hib3","routine"
5,154,0,3,2028,0.968721078556801,"Serbia","SRB","Hib3","routine"
5,154,0,3,2029,0.969367212936202,"Serbia","SRB","Hib3","routine"
5,154,0,3,2030,0.97,"Serbia","SRB","Hib3","routine"
5,155,0,3,2020,0.99,"Seychelles","SYC","Hib3","routine"
5,155,0,3,2021,0.99,"Seychelles","SYC","Hib3","routine"
5,155,0,3,2022,0.99,"Seychelles","SYC","Hib3","routine"
5,155,0,3,2023,0.99,"Seychelles","SYC","Hib3","routine"
5,155,0,3,2024,0.99,"Seychelles","SYC","Hib3","routine"
5,155,0,3,2025,0.99,"Seychelles","SYC","Hib3","routine"
5,155,0,3,2026,0.99,"Seychelles","SYC","Hib3","routine"
5,155,0,3,2027,0.99,"Seychelles","SYC","Hib3","routine"
5,155,0,3,2028,0.99,"Seychelles","SYC","Hib3","routine"
5,155,0,3,2029,0.99,"Seychelles","SYC","Hib3","routine"
5,155,0,3,2030,0.99,"Seychelles","SYC","Hib3","routine"
5,156,0,3,2020,0.9046,"Sierra Leone","SLE","Hib3","routine"
5,156,0,3,2021,0.9046,"Sierra Leone","SLE","Hib3","routine"
5,156,0,3,2022,0.919803125356843,"Sierra Leone","SLE","Hib3","routine"
5,156,0,3,2023,0.932583451755449,"Sierra Leone","SLE","Hib3","routine"
5,156,0,3,2024,0.943327081043579,"Sierra Leone","SLE","Hib3","routine"
5,156,0,3,2025,0.952358585144551,"Sierra Leone","SLE","Hib3","routine"
5,156,0,3,2026,0.959950811582965,"Sierra Leone","SLE","Hib3","routine"
5,156,0,3,2027,0.966333126383217,"Sierra Leone","SLE","Hib3","routine"
5,156,0,3,2028,0.971698343364024,"Sierra Leone","SLE","Hib3","routine"
5,156,0,3,2029,0.976208549167411,"Sierra Leone","SLE","Hib3","routine"
5,156,0,3,2030,0.98,"Sierra Leone","SLE","Hib3","routine"
5,157,0,3,2020,0.96,"Singapore","SGP","Hib3","routine"
5,157,0,3,2021,0.96,"Singapore","SGP","Hib3","routine"
5,157,0,3,2022,0.961258368181891,"Singapore","SGP","Hib3","routine"
5,157,0,3,2023,0.962477149101752,"Singapore","SGP","Hib3","routine"
5,157,0,3,2024,0.963657588143357,"Singapore","SGP","Hib3","routine"
5,157,0,3,2025,0.964800891511697,"Singapore","SGP","Hib3","routine"
5,157,0,3,2026,0.965908227465512,"Singapore","SGP","Hib3","routine"
5,157,0,3,2027,0.966980727511054,"Singapore","SGP","Hib3","routine"
5,157,0,3,2028,0.968019487558286,"Singapore","SGP","Hib3","routine"
5,157,0,3,2029,0.969025569040716,"Singapore","SGP","Hib3","routine"
5,157,0,3,2030,0.97,"Singapore","SGP","Hib3","routine"
5,158,0,3,2020,0.97,"Slovakia","SVK","Hib3","routine"
5,158,0,3,2021,0.97,"Slovakia","SVK","Hib3","routine"
5,158,0,3,2022,0.97,"Slovakia","SVK","Hib3","routine"
5,158,0,3,2023,0.97,"Slovakia","SVK","Hib3","routine"
5,158,0,3,2024,0.97,"Slovakia","SVK","Hib3","routine"
5,158,0,3,2025,0.97,"Slovakia","SVK","Hib3","routine"
5,158,0,3,2026,0.97,"Slovakia","SVK","Hib3","routine"
5,158,0,3,2027,0.97,"Slovakia","SVK","Hib3","routine"
5,158,0,3,2028,0.97,"Slovakia","SVK","Hib3","routine"
5,158,0,3,2029,0.97,"Slovakia","SVK","Hib3","routine"
5,158,0,3,2030,0.97,"Slovakia","SVK","Hib3","routine"
5,159,0,3,2020,0.95,"Slovenia","SVN","Hib3","routine"
5,159,0,3,2021,0.95,"Slovenia","SVN","Hib3","routine"
5,159,0,3,2022,0.951224444401046,"Slovenia","SVN","Hib3","routine"
5,159,0,3,2023,0.952418903520267,"Slovenia","SVN","Hib3","routine"
5,159,0,3,2024,0.953584111663872,"Slovenia","SVN","Hib3","routine"
5,159,0,3,2025,0.954720785155727,"Slovenia","SVN","Hib3","routine"
5,159,0,3,2026,0.955829622777724,"Slovenia","SVN","Hib3","routine"
5,159,0,3,2027,0.956911306199362,"Slovenia","SVN","Hib3","routine"
5,159,0,3,2028,0.957966500396814,"Slovenia","SVN","Hib3","routine"
5,159,0,3,2029,0.958995854061724,"Slovenia","SVN","Hib3","routine"
5,159,0,3,2030,0.96,"Slovenia","SVN","Hib3","routine"
5,160,0,3,2020,0.8512,"Solomon Islands","SLB","Hib3","routine"
5,160,0,3,2021,0.8512,"Solomon Islands","SLB","Hib3","routine"
5,160,0,3,2022,0.86818129206403,"Solomon Islands","SLB","Hib3","routine"
5,160,0,3,2023,0.883224652137712,"Solomon Islands","SLB","Hib3","routine"
5,160,0,3,2024,0.896551240094219,"Solomon Islands","SLB","Hib3","routine"
5,160,0,3,2025,0.90835697669114,"Solomon Islands","SLB","Hib3","routine"
5,160,0,3,2026,0.918815423898388,"Solomon Islands","SLB","Hib3","routine"
5,160,0,3,2027,0.928080336518522,"Solomon Islands","SLB","Hib3","routine"
5,160,0,3,2028,0.936287922612109,"Solomon Islands","SLB","Hib3","routine"
5,160,0,3,2029,0.943558845959756,"Solomon Islands","SLB","Hib3","routine"
5,160,0,3,2030,0.95,"Solomon Islands","SLB","Hib3","routine"
5,161,0,3,2020,0.4389,"Somalia","SOM","Hib3","routine"
5,161,0,3,2021,0.4389,"Somalia","SOM","Hib3","routine"
5,161,0,3,2022,0.491834058817702,"Somalia","SOM","Hib3","routine"
5,161,0,3,2023,0.539774329392816,"Somalia","SOM","Hib3","routine"
5,161,0,3,2024,0.583191924683027,"Somalia","SOM","Hib3","routine"
5,161,0,3,2025,0.622513512946299,"Somalia","SOM","Hib3","routine"
5,161,0,3,2026,0.658125510644727,"Somalia","SOM","Hib3","routine"
5,161,0,3,2027,0.690377879790697,"Somalia","SOM","Hib3","routine"
5,161,0,3,2028,0.719587567052185,"Somalia","SOM","Hib3","routine"
5,161,0,3,2029,0.746041618413573,"Somalia","SOM","Hib3","routine"
5,161,0,3,2030,0.77,"Somalia","SOM","Hib3","routine"
5,162,0,3,2020,0.7451,"South Africa","ZAF","Hib3","routine"
5,162,0,3,2021,0.7451,"South Africa","ZAF","Hib3","routine"
5,162,0,3,2022,0.763474481058388,"South Africa","ZAF","Hib3","routine"
5,162,0,3,2023,0.780524436600241,"South Africa","ZAF","Hib3","routine"
5,162,0,3,2024,0.796345345123066,"South Africa","ZAF","Hib3","routine"
5,162,0,3,2025,0.811025802551425,"South Africa","ZAF","Hib3","routine"
5,162,0,3,2026,0.8246480183676,"South Africa","ZAF","Hib3","routine"
5,162,0,3,2027,0.837288275978645,"South Africa","ZAF","Hib3","routine"
5,162,0,3,2028,0.849017359897861,"South Africa","ZAF","Hib3","routine"
5,162,0,3,2029,0.859900952132864,"South Africa","ZAF","Hib3","routine"
5,162,0,3,2030,0.87,"South Africa","ZAF","Hib3","routine"
5,163,0,3,2020,0.5219,"South Sudan","SSD","Hib3","routine"
5,163,0,3,2021,0.5219,"South Sudan","SSD","Hib3","routine"
5,163,0,3,2022,0.555130924289477,"South Sudan","SSD","Hib3","routine"
5,163,0,3,2023,0.586052092609213,"South Sudan","SSD","Hib3","routine"
5,163,0,3,2024,0.61482404736824,"South Sudan","SSD","Hib3","routine"
5,163,0,3,2025,0.641596172279415,"South Sudan","SSD","Hib3","routine"
5,163,0,3,2026,0.66650746795823,"South Sudan","SSD","Hib3","routine"
5,163,0,3,2027,0.689687273612666,"South Sudan","SSD","Hib3","routine"
5,163,0,3,2028,0.711255938571124,"South Sudan","SSD","Hib3","routine"
5,163,0,3,2029,0.731325447134979,"South Sudan","SSD","Hib3","routine"
5,163,0,3,2030,0.75,"South Sudan","SSD","Hib3","routine"
5,164,0,3,2020,0.96,"Spain","ESP","Hib3","routine"
5,164,0,3,2021,0.96,"Spain","ESP","Hib3","routine"
5,164,0,3,2022,0.961258368181891,"Spain","ESP","Hib3","routine"
5,164,0,3,2023,0.962477149101752,"Spain","ESP","Hib3","routine"
5,164,0,3,2024,0.963657588143357,"Spain","ESP","Hib3","routine"
5,164,0,3,2025,0.964800891511697,"Spain","ESP","Hib3","routine"
5,164,0,3,2026,0.965908227465512,"Spain","ESP","Hib3","routine"
5,164,0,3,2027,0.966980727511054,"Spain","ESP","Hib3","routine"
5,164,0,3,2028,0.968019487558286,"Spain","ESP","Hib3","routine"
5,164,0,3,2029,0.969025569040716,"Spain","ESP","Hib3","routine"
5,164,0,3,2030,0.97,"Spain","ESP","Hib3","routine"
5,165,0,3,2020,0.99,"Sri Lanka","LKA","Hib3","routine"
5,165,0,3,2021,0.99,"Sri Lanka","LKA","Hib3","routine"
5,165,0,3,2022,0.99,"Sri Lanka","LKA","Hib3","routine"
5,165,0,3,2023,0.99,"Sri Lanka","LKA","Hib3","routine"
5,165,0,3,2024,0.99,"Sri Lanka","LKA","Hib3","routine"
5,165,0,3,2025,0.99,"Sri Lanka","LKA","Hib3","routine"
5,165,0,3,2026,0.99,"Sri Lanka","LKA","Hib3","routine"
5,165,0,3,2027,0.99,"Sri Lanka","LKA","Hib3","routine"
5,165,0,3,2028,0.99,"Sri Lanka","LKA","Hib3","routine"
5,165,0,3,2029,0.99,"Sri Lanka","LKA","Hib3","routine"
5,165,0,3,2030,0.99,"Sri Lanka","LKA","Hib3","routine"
5,166,0,3,2020,0.9326,"Sudan","SDN","Hib3","routine"
5,166,0,3,2021,0.9326,"Sudan","SDN","Hib3","routine"
5,166,0,3,2022,0.934799652784584,"Sudan","SDN","Hib3","routine"
5,166,0,3,2023,0.93692751814524,"Sudan","SDN","Hib3","routine"
5,166,0,3,2024,0.938985938921833,"Sudan","SDN","Hib3","routine"
5,166,0,3,2025,0.940977181493782,"Sudan","SDN","Hib3","routine"
5,166,0,3,2026,0.942903438275402,"Sudan","SDN","Hib3","routine"
5,166,0,3,2027,0.944766830129818,"Sudan","SDN","Hib3","routine"
5,166,0,3,2028,0.946569408704096,"Sudan","SDN","Hib3","routine"
5,166,0,3,2029,0.948313158688161,"Sudan","SDN","Hib3","routine"
5,166,0,3,2030,0.95,"Sudan","SDN","Hib3","routine"
5,167,0,3,2020,0.77,"Suriname","SUR","Hib3","routine"
5,167,0,3,2021,0.77,"Suriname","SUR","Hib3","routine"
5,167,0,3,2022,0.78234316853618,"Suriname","SUR","Hib3","routine"
5,167,0,3,2023,0.794023929204915,"Suriname","SUR","Hib3","routine"
5,167,0,3,2024,0.805077830753801,"Suriname","SUR","Hib3","routine"
5,167,0,3,2025,0.815538514173122,"Suriname","SUR","Hib3","routine"
5,167,0,3,2026,0.825437815077449,"Suriname","SUR","Hib3","routine"
5,167,0,3,2027,0.834805860592853,"Suriname","SUR","Hib3","routine"
5,167,0,3,2028,0.843671161044556,"Suriname","SUR","Hib3","routine"
5,167,0,3,2029,0.852060696724088,"Suriname","SUR","Hib3","routine"
5,167,0,3,2030,0.86,"Suriname","SUR","Hib3","routine"
5,168,0,3,2020,0.97,"Sweden","SWE","Hib3","routine"
5,168,0,3,2021,0.97,"Sweden","SWE","Hib3","routine"
5,168,0,3,2022,0.973447355437856,"Sweden","SWE","Hib3","routine"
5,168,0,3,2023,0.976498568891882,"Sweden","SWE","Hib3","routine"
5,168,0,3,2024,0.979199161769481,"Sweden","SWE","Hib3","routine"
5,168,0,3,2025,0.981589424529013,"Sweden","SWE","Hib3","routine"
5,168,0,3,2026,0.983705017777811,"Sweden","SWE","Hib3","routine"
5,168,0,3,2027,0.985577504296926,"Sweden","SWE","Hib3","routine"
5,168,0,3,2028,0.987234819929908,"Sweden","SWE","Hib3","routine"
5,168,0,3,2029,0.988701690360902,"Sweden","SWE","Hib3","routine"
5,168,0,3,2030,0.99,"Sweden","SWE","Hib3","routine"
5,169,0,3,2020,0.95,"Switzerland","CHE","Hib3","routine"
5,169,0,3,2021,0.95,"Switzerland","CHE","Hib3","routine"
5,169,0,3,2022,0.952758884581541,"Switzerland","CHE","Hib3","routine"
5,169,0,3,2023,0.955365540280396,"Switzerland","CHE","Hib3","routine"
5,169,0,3,2024,0.957828366734912,"Switzerland","CHE","Hib3","routine"
5,169,0,3,2025,0.960155300110781,"Switzerland","CHE","Hib3","routine"
5,169,0,3,2026,0.962353838674391,"Switzerland","CHE","Hib3","routine"
5,169,0,3,2027,0.964431066955099,"Switzerland","CHE","Hib3","routine"
5,169,0,3,2028,0.966393678574288,"Switzerland","CHE","Hib3","routine"
5,169,0,3,2029,0.968247997814762,"Switzerland","CHE","Hib3","routine"
5,169,0,3,2030,0.97,"Switzerland","CHE","Hib3","routine"
5,170,0,3,2020,0.488,"Syrian Arab Republic","SYR","Hib3","routine"
5,170,0,3,2021,0.488,"Syrian Arab Republic","SYR","Hib3","routine"
5,170,0,3,2022,0.54703189470684,"Syrian Arab Republic","SYR","Hib3","routine"
5,170,0,3,2023,0.599257608568602,"Syrian Arab Republic","SYR","Hib3","routine"
5,170,0,3,2024,0.645461871567714,"Syrian Arab Republic","SYR","Hib3","routine"
5,170,0,3,2025,0.68633893693329,"Syrian Arab Republic","SYR","Hib3","routine"
5,170,0,3,2026,0.722503012809441,"Syrian Arab Republic","SYR","Hib3","routine"
5,170,0,3,2027,0.754497491186977,"Syrian Arab Republic","SYR","Hib3","routine"
5,170,0,3,2028,0.782803112770014,"Syrian Arab Republic","SYR","Hib3","routine"
5,170,0,3,2029,0.807845190460666,"Syrian Arab Republic","SYR","Hib3","routine"
5,170,0,3,2030,0.83,"Syrian Arab Republic","SYR","Hib3","routine"
5,171,0,3,2020,0.96,"Tajikistan","TJK","Hib3","routine"
5,171,0,3,2021,0.96,"Tajikistan","TJK","Hib3","routine"
5,171,0,3,2022,0.962965011508508,"Tajikistan","TJK","Hib3","routine"
5,171,0,3,2023,0.965710240685877,"Tajikistan","TJK","Hib3","routine"
5,171,0,3,2024,0.968251978960636,"Tajikistan","TJK","Hib3","routine"
5,171,0,3,2025,0.970605310154488,"Tajikistan","TJK","Hib3","routine"
5,171,0,3,2026,0.972784199996512,"Tajikistan","TJK","Hib3","routine"
5,171,0,3,2027,0.974801579002103,"Tajikistan","TJK","Hib3","routine"
5,171,0,3,2028,0.976669419208478,"Tajikistan","TJK","Hib3","routine"
5,171,0,3,2029,0.978398805222154,"Tajikistan","TJK","Hib3","routine"
5,171,0,3,2030,0.98,"Tajikistan","TJK","Hib3","routine"
5,172,0,3,2020,0,"Thailand","THA","Hib3","routine"
5,172,0,3,2021,0,"Thailand","THA","Hib3","routine"
5,172,0,3,2022,0,"Thailand","THA","Hib3","routine"
5,172,0,3,2023,0,"Thailand","THA","Hib3","routine"
5,172,0,3,2024,0,"Thailand","THA","Hib3","routine"
5,172,0,3,2025,0.442574443898213,"Thailand","THA","Hib3","routine"
5,172,0,3,2026,0.689276749404614,"Thailand","THA","Hib3","routine"
5,172,0,3,2027,0.826794919243112,"Thailand","THA","Hib3","routine"
5,172,0,3,2028,0.903451061539437,"Thailand","THA","Hib3","routine"
5,172,0,3,2029,0.946181154287584,"Thailand","THA","Hib3","routine"
5,172,0,3,2030,0.97,"Thailand","THA","Hib3","routine"
5,173,0,3,2020,0.833,"Timor-Leste","TLS","Hib3","routine"
5,173,0,3,2021,0.833,"Timor-Leste","TLS","Hib3","routine"
5,173,0,3,2022,0.844085670657549,"Timor-Leste","TLS","Hib3","routine"
5,173,0,3,2023,0.854435460513135,"Timor-Leste","TLS","Hib3","routine"
5,173,0,3,2024,0.864098218262651,"Timor-Leste","TLS","Hib3","routine"
5,173,0,3,2025,0.873119549963934,"Timor-Leste","TLS","Hib3","routine"
5,173,0,3,2026,0.881542034287176,"Timor-Leste","TLS","Hib3","routine"
5,173,0,3,2027,0.88940542347673,"Timor-Leste","TLS","Hib3","routine"
5,173,0,3,2028,0.896746830972826,"Timor-Leste","TLS","Hib3","routine"
5,173,0,3,2029,0.903600906578715,"Timor-Leste","TLS","Hib3","routine"
5,173,0,3,2030,0.91,"Timor-Leste","TLS","Hib3","routine"
5,174,0,3,2020,0.8805,"Togo","TGO","Hib3","routine"
5,174,0,3,2021,0.8805,"Togo","TGO","Hib3","routine"
5,174,0,3,2022,0.884205666919656,"Togo","TGO","Hib3","routine"
5,174,0,3,2023,0.887796421978898,"Togo","TGO","Hib3","routine"
5,174,0,3,2024,0.891275828567515,"Togo","TGO","Hib3","routine"
5,174,0,3,2025,0.894647339575417,"Togo","TGO","Hib3","routine"
5,174,0,3,2026,0.897914300819209,"Togo","TGO","Hib3","routine"
5,174,0,3,2027,0.901079954362507,"Togo","TGO","Hib3","routine"
5,174,0,3,2028,0.9041474417333,"Togo","TGO","Hib3","routine"
5,174,0,3,2029,0.907119807041528,"Togo","TGO","Hib3","routine"
5,174,0,3,2030,0.91,"Togo","TGO","Hib3","routine"
5,175,0,3,2020,0.8122,"Tonga","TON","Hib3","routine"
5,175,0,3,2021,0.8122,"Tonga","TON","Hib3","routine"
5,175,0,3,2022,0.864426797220854,"Tonga","TON","Hib3","routine"
5,175,0,3,2023,0.902129428584688,"Tonga","TON","Hib3","routine"
5,175,0,3,2024,0.929347035012785,"Tonga","TON","Hib3","routine"
5,175,0,3,2025,0.948995480568905,"Tonga","TON","Hib3","routine"
5,175,0,3,2026,0.963179733463873,"Tonga","TON","Hib3","routine"
5,175,0,3,2027,0.973419374539486,"Tonga","TON","Hib3","routine"
5,175,0,3,2028,0.98081139230269,"Tonga","TON","Hib3","routine"
5,175,0,3,2029,0.986147704992562,"Tonga","TON","Hib3","routine"
5,175,0,3,2030,0.99,"Tonga","TON","Hib3","routine"
5,176,0,3,2020,0.93,"Trinidad and Tobago","TTO","Hib3","routine"
5,176,0,3,2021,0.93,"Trinidad and Tobago","TTO","Hib3","routine"
5,176,0,3,2022,0.931188740385583,"Trinidad and Tobago","TTO","Hib3","routine"
5,176,0,3,2023,0.93235729357539,"Trinidad and Tobago","TTO","Hib3","routine"
5,176,0,3,2024,0.93350600238849,"Trinidad and Tobago","TTO","Hib3","routine"
5,176,0,3,2025,0.934635203822199,"Trinidad and Tobago","TTO","Hib3","routine"
5,176,0,3,2026,0.935745229150941,"Trinidad and Tobago","TTO","Hib3","routine"
5,176,0,3,2027,0.936836404023436,"Trinidad and Tobago","TTO","Hib3","routine"
5,176,0,3,2028,0.937909048558236,"Trinidad and Tobago","TTO","Hib3","routine"
5,176,0,3,2029,0.938963477437637,"Trinidad and Tobago","TTO","Hib3","routine"
5,176,0,3,2030,0.94,"Trinidad and Tobago","TTO","Hib3","routine"
5,177,0,3,2020,0.9703,"Tunisia","TUN","Hib3","routine"
5,177,0,3,2021,0.9703,"Tunisia","TUN","Hib3","routine"
5,177,0,3,2022,0.9703,"Tunisia","TUN","Hib3","routine"
5,177,0,3,2023,0.9703,"Tunisia","TUN","Hib3","routine"
5,177,0,3,2024,0.9703,"Tunisia","TUN","Hib3","routine"
5,177,0,3,2025,0.9703,"Tunisia","TUN","Hib3","routine"
5,177,0,3,2026,0.9703,"Tunisia","TUN","Hib3","routine"
5,177,0,3,2027,0.9703,"Tunisia","TUN","Hib3","routine"
5,177,0,3,2028,0.9703,"Tunisia","TUN","Hib3","routine"
5,177,0,3,2029,0.9703,"Tunisia","TUN","Hib3","routine"
5,177,0,3,2030,0.9703,"Tunisia","TUN","Hib3","routine"
5,178,0,3,2020,0.99,"Turkey","TUR","Hib3","routine"
5,178,0,3,2021,0.99,"Turkey","TUR","Hib3","routine"
5,178,0,3,2022,0.99,"Turkey","TUR","Hib3","routine"
5,178,0,3,2023,0.99,"Turkey","TUR","Hib3","routine"
5,178,0,3,2024,0.99,"Turkey","TUR","Hib3","routine"
5,178,0,3,2025,0.99,"Turkey","TUR","Hib3","routine"
5,178,0,3,2026,0.99,"Turkey","TUR","Hib3","routine"
5,178,0,3,2027,0.99,"Turkey","TUR","Hib3","routine"
5,178,0,3,2028,0.99,"Turkey","TUR","Hib3","routine"
5,178,0,3,2029,0.99,"Turkey","TUR","Hib3","routine"
5,178,0,3,2030,0.99,"Turkey","TUR","Hib3","routine"
5,179,0,3,2020,0.99,"Turkmenistan","TKM","Hib3","routine"
5,179,0,3,2021,0.99,"Turkmenistan","TKM","Hib3","routine"
5,179,0,3,2022,0.99,"Turkmenistan","TKM","Hib3","routine"
5,179,0,3,2023,0.99,"Turkmenistan","TKM","Hib3","routine"
5,179,0,3,2024,0.99,"Turkmenistan","TKM","Hib3","routine"
5,179,0,3,2025,0.99,"Turkmenistan","TKM","Hib3","routine"
5,179,0,3,2026,0.99,"Turkmenistan","TKM","Hib3","routine"
5,179,0,3,2027,0.99,"Turkmenistan","TKM","Hib3","routine"
5,179,0,3,2028,0.99,"Turkmenistan","TKM","Hib3","routine"
5,179,0,3,2029,0.99,"Turkmenistan","TKM","Hib3","routine"
5,179,0,3,2030,0.99,"Turkmenistan","TKM","Hib3","routine"
5,180,0,3,2020,0.895100000000001,"Tuvalu","TUV","Hib3","routine"
5,180,0,3,2021,0.895100000000001,"Tuvalu","TUV","Hib3","routine"
5,180,0,3,2022,0.901413547465557,"Tuvalu","TUV","Hib3","routine"
5,180,0,3,2023,0.907347105592698,"Tuvalu","TUV","Hib3","routine"
5,180,0,3,2024,0.912923544550388,"Tuvalu","TUV","Hib3","routine"
5,180,0,3,2025,0.918164358035741,"Tuvalu","TUV","Hib3","routine"
5,180,0,3,2026,0.923089746118827,"Tuvalu","TUV","Hib3","routine"
5,180,0,3,2027,0.927718693101351,"Tuvalu","TUV","Hib3","routine"
5,180,0,3,2028,0.932069040689312,"Tuvalu","TUV","Hib3","routine"
5,180,0,3,2029,0.936157556761655,"Tuvalu","TUV","Hib3","routine"
5,180,0,3,2030,0.94,"Tuvalu","TUV","Hib3","routine"
5,181,0,3,2020,0.9339,"Uganda","UGA","Hib3","routine"
