"country_iso3","country_name","sex_id","year","vaccine_short","value"
"VCT","Saint Vincent and the Grenadines",2,2012,"HPV",0
"VCT","Saint Vincent and the Grenadines",2,2013,"HPV",0
"VCT","Saint Vincent and the Grenadines",2,2014,"HPV",0
"VCT","Saint Vincent and the Grenadines",2,2015,"HPV",0
"VCT","Saint Vincent and the Grenadines",2,2016,"HPV",0
"VCT","Saint Vincent and the Grenadines",2,2017,"HPV",0
"VCT","Saint Vincent and the Grenadines",2,2018,"HPV",4
"VCT","Saint Vincent and the Grenadines",2,2019,"HPV",10
"VCT","Saint Vincent and the Grenadines",1,2010,"HPV",0
"VCT","Saint Vincent and the Grenadines",1,2011,"HPV",0
"VCT","Saint Vincent and the Grenadines",1,2012,"HPV",0
"VCT","Saint Vincent and the Grenadines",1,2013,"HPV",0
"VCT","Saint Vincent and the Grenadines",1,2014,"HPV",0
"VCT","Saint Vincent and the Grenadines",1,2015,"HPV",0
"VCT","Saint Vincent and the Grenadines",1,2016,"HPV",0
"VCT","Saint Vincent and the Grenadines",1,2017,"HPV",0
"VCT","Saint Vincent and the Grenadines",1,2018,"HPV",0
"VCT","Saint Vincent and the Grenadines",1,2019,"HPV",0
"ZAF","South Africa",2,2010,"HPV",0
"ZAF","South Africa",2,2011,"HPV",0
"ZAF","South Africa",2,2012,"HPV",0
"ZAF","South Africa",2,2013,"HPV",0
"ZAF","South Africa",2,2014,"HPV",65
"ZAF","South Africa",2,2015,"HPV",61
"ZAF","South Africa",2,2016,"HPV",61
"ZAF","South Africa",2,2017,"HPV",56
"ZAF","South Africa",2,2018,"HPV",56
"ZAF","South Africa",2,2019,"HPV",56
"ZAF","South Africa",1,2010,"HPV",0
"ZAF","South Africa",1,2011,"HPV",0
"ZAF","South Africa",1,2012,"HPV",0
"ZAF","South Africa",1,2013,"HPV",0
"ZAF","South Africa",1,2014,"HPV",0
"ZAF","South Africa",1,2015,"HPV",0
"ZAF","South Africa",1,2016,"HPV",0
"ZAF","South Africa",1,2017,"HPV",0
"ZAF","South Africa",1,2018,"HPV",0
"ZAF","South Africa",1,2019,"HPV",0
"ZMB","Zambia",2,2010,"HPV",0
"ZMB","Zambia",2,2011,"HPV",0
"ZMB","Zambia",2,2012,"HPV",0
"ZMB","Zambia",2,2013,"HPV",0
"ZMB","Zambia",2,2014,"HPV",0
"ZMB","Zambia",2,2015,"HPV",0
"ZMB","Zambia",2,2016,"HPV",0
"ZMB","Zambia",2,2017,"HPV",0
"ZMB","Zambia",2,2018,"HPV",0
"ZMB","Zambia",2,2019,"HPV",0
"ZMB","Zambia",1,2010,"HPV",0
"ZMB","Zambia",1,2011,"HPV",0
"ZMB","Zambia",1,2012,"HPV",0
"ZMB","Zambia",1,2013,"HPV",0
"ZMB","Zambia",1,2014,"HPV",0
"ZMB","Zambia",1,2015,"HPV",0
"ZMB","Zambia",1,2016,"HPV",0
"ZMB","Zambia",1,2017,"HPV",0
"ZMB","Zambia",1,2018,"HPV",0
"ZMB","Zambia",1,2019,"HPV",0
"ZWE","Zimbabwe",2,2010,"HPV",0
"ZWE","Zimbabwe",2,2011,"HPV",0
"ZWE","Zimbabwe",2,2012,"HPV",0
"ZWE","Zimbabwe",2,2013,"HPV",0
"ZWE","Zimbabwe",2,2014,"HPV",0
"ZWE","Zimbabwe",2,2015,"HPV",0
"ZWE","Zimbabwe",2,2016,"HPV",0
"ZWE","Zimbabwe",2,2017,"HPV",0
"ZWE","Zimbabwe",2,2018,"HPV",0
"ZWE","Zimbabwe",2,2019,"HPV",67
"ZWE","Zimbabwe",1,2010,"HPV",0
"ZWE","Zimbabwe",1,2011,"HPV",0
"ZWE","Zimbabwe",1,2012,"HPV",0
"ZWE","Zimbabwe",1,2013,"HPV",0
"ZWE","Zimbabwe",1,2014,"HPV",0
"ZWE","Zimbabwe",1,2015,"HPV",0
"ZWE","Zimbabwe",1,2016,"HPV",0
"ZWE","Zimbabwe",1,2017,"HPV",0
"ZWE","Zimbabwe",1,2018,"HPV",0
"ZWE","Zimbabwe",1,2019,"HPV",0
