"location_iso3","year","disease","target_deaths_averted","observed_deaths_averted"
"MWI",2020,"HepB",4317.07978184727,4410.92934232221
"MWI",2021,"HepB",4390.22942291588,4437.94930794757
"MWI",2022,"HepB",4499.61046063277,4168.72873889109
"MYS",2019,"HepB",6128.88649496228,6128.88649496228
"MYS",2020,"HepB",6050.25517446688,6129.51473305462
"MYS",2021,"HepB",6059.43239942933,5940.36272631096
"MYS",2022,"HepB",6061.53253107221,6016.62069530395
"NAM",2019,"HepB",487.533443918868,478.432719780687
"NAM",2020,"HepB",486.429421474326,509.450115509466
"NAM",2021,"HepB",485.375581868174,504.148978160158
"NAM",2022,"HepB",489.092971120168,461.63048876566
"NER",2019,"HepB",13759.5404890501,13990.996480204
"NER",2020,"HepB",14219.6097727296,14458.804815354
"NER",2021,"HepB",14684.1798535056,15115.5253325064
"NER",2022,"HepB",15533.3498100706,15977.8248689152
"NGA",2019,"HepB",62490.8457007174,70107.0171043234
"NGA",2020,"HepB",63429.5695633221,66847.4131043001
"NGA",2021,"HepB",64395.1931585662,67865.0684316012
"NGA",2022,"HepB",69175.6364563804,68931.5024112338
"NIC",2019,"HepB",179.665133768101,179.591830979946
"NIC",2020,"HepB",178.901541307433,167.879863323989
"NIC",2021,"HepB",178.094533890808,158.039825056103
"NIC",2022,"HepB",177.245388428694,166.325741895552
"NLD",2019,"HepB",555.012047900833,555.012047900833
"NLD",2020,"HepB",556.710325032643,562.76152421778
"NLD",2021,"HepB",567.296689624559,573.462957990044
"NLD",2022,"HepB",593.556084925983,565.248322796953
"NOR",2019,"HepB",180.992865184742,180.992865184742
"NOR",2020,"HepB",179.143665544059,181.009745393476
"NOR",2021,"HepB",173.615669445056,173.615669445056
"NOR",2022,"HepB",176.483280626331,176.252249144757
"NPL",2019,"HepB",3288.97637574413,3349.78105490217
"NPL",2020,"HepB",3302.13675885088,3039.44211860041
"NPL",2021,"HepB",3325.65289756527,3316.17810298531
"NPL",2022,"HepB",3386.54872410547,3320.65748508962
"NZL",2019,"HepB",522.933471495642,522.933471495642
"NZL",2020,"HepB",529.503430621822,529.503430621822
"NZL",2021,"HepB",560.316097986755,548.135313247912
"NZL",2022,"HepB",566.471219675543,545.585356249449
"OMN",2019,"HepB",1432.25474613997,1432.25474613997
"OMN",2020,"HepB",1438.82881359428,1438.82881359428
"OMN",2021,"HepB",1260.33792688239,1260.33792688239
"OMN",2022,"HepB",1285.03197422963,1285.03197422963
"PAK",2019,"HepB",17945.8316278031,19787.9933645154
"PAK",2020,"HepB",18051.8917237459,18957.0929102084
"PAK",2021,"HepB",18181.0959739703,19808.7551304743
"PAK",2022,"HepB",18657.0051344969,20350.3431182017
"PAN",2019,"HepB",1311.00222356181,1311.00222356181
"PAN",2020,"HepB",1291.01650488327,1128.40975661031
"PAN",2021,"HepB",1287.44581340048,1281.5288002152
"PAN",2022,"HepB",1300.30864380107,1282.57318605096
"PER",2019,"HepB",1148.26436159904,1228.04910077831
"PER",2020,"HepB",1164.77381442415,1063.40491605031
"PER",2021,"HepB",1167.64952511313,1166.95397046868
"PER",2022,"HepB",1200.72576751563,1178.7625543733
"PHL",2019,"HepB",22769.6408763053,24491.3332634166
"PHL",2020,"HepB",22962.8715087951,24303.8772297697
"PHL",2021,"HepB",23128.0015925375,19450.0006374186
"PHL",2022,"HepB",24195.0322187081,24906.7965751219
"PNG",2019,"HepB",3192.89350609021,1882.7907068307
"PNG",2020,"HepB",3211.98444728596,2118.31097258521
"PNG",2021,"HepB",3238.68405977559,1736.14405205787
"PNG",2022,"HepB",3394.35174322872,2000.38184265395
"POL",2019,"HepB",3994.25985137254,3994.25985137254
"POL",2020,"HepB",3782.97125054245,3532.18820174327
"POL",2021,"HepB",3936.89269330201,3675.9057898779
"POL",2022,"HepB",3862.70430273308,3581.76814977211
"PRK",2019,"HepB",5020.71957877839,5010.24986487724
"PRK",2020,"HepB",5046.94699512426,5059.542351059
"PRK",2021,"HepB",5013.7169764356,3437.99279827313
"PRK",2022,"HepB",5004.26900266544,1146.32137971085
"PRT",2019,"HepB",821.379612780588,821.379612780588
"PRT",2020,"HepB",820.161242938594,824.940004732406
"PRT",2021,"HepB",799.071166526403,803.727044616243
"PRT",2022,"HepB",764.312891610786,766.93448101127
"PRY",2019,"HepB",83.2596415885491,81.3679499400284
"PRY",2020,"HepB",82.9238082162235,74.4429641941097
"PRY",2021,"HepB",82.7380513345296,65.8143590161031
"PRY",2022,"HepB",83.0536710614387,64.7327734830453
"QAT",2019,"HepB",667.463159887509,670.186609952886
"QAT",2020,"HepB",710.054393375184,673.551594662146
"QAT",2021,"HepB",671.766239425102,677.248255268459
"QAT",2022,"HepB",603.843910965701,608.44354565514
"ROU",2019,"HepB",2437.63375014555,2437.63375014555
"ROU",2020,"HepB",2362.72033027136,2295.618482683
"ROU",2021,"HepB",2307.89256138677,2226.33806965574
"ROU",2022,"HepB",2268.86609762833,2169.26653311581
"RUS",2019,"HepB",20998.8040934634,20998.8040934634
"RUS",2020,"HepB",19453.7828931681,19453.7828931681
"RUS",2021,"HepB",18816.5201983391,18816.5201983391
"RUS",2022,"HepB",18315.4029476301,18290.483433965
"RWA",2019,"HepB",2550.98270819099,2573.29565816273
"RWA",2020,"HepB",2582.37794927569,2418.90265964063
"RWA",2021,"HepB",2606.65601622085,2361.15007130658
"RWA",2022,"HepB",2645.22493492155,2665.35170465827
"SAU",2019,"HepB",10845.3993174255,10764.9449271228
"SAU",2020,"HepB",10952.0256220922,10789.5348703521
"SAU",2021,"HepB",10878.7910661284,10942.3470525125
"SAU",2022,"HepB",10456.0478556101,10575.1733250724
"SDN",2019,"HepB",8077.0087636841,8015.8127736914
"SDN",2020,"HepB",8222.92284010812,7897.37547337243
"SDN",2021,"HepB",8313.75515838425,7452.30427173489
"SDN",2022,"HepB",8405.3696583557,7521.71315444655
"SEN",2019,"HepB",6106.57773930041,7139.87220546633
"SEN",2020,"HepB",6188.94959046378,6994.47458224048
"SEN",2021,"HepB",6278.97024548712,6595.85138366508
"SEN",2022,"HepB",6599.7191018844,6851.1991092179
"SGP",2019,"HepB",525.253780655697,522.895805285426
"SGP",2020,"HepB",567.921599584503,563.772156139088
"SGP",2021,"HepB",429.78130339197,434.35868046985
"SGP",2022,"HepB",440.637696388854,440.230604624266
"SLB",2019,"HepB",438.266652513531,473.269893181349
"SLB",2020,"HepB",442.351896019403,481.676765218857
"SLB",2021,"HepB",444.988931509966,459.731351615363
"SLB",2022,"HepB",462.650957933183,473.164514474401
"SLE",2019,"HepB",4051.14194585111,4254.47816395437
"SLE",2020,"HepB",4085.39914296683,4109.78688934315
"SLE",2021,"HepB",4106.85285189464,4176.7683216262
"SLE",2022,"HepB",4201.19046358521,4156.41479841607
"SLV",2019,"HepB",62.6077883035477,71.1765223250745
"SLV",2020,"HepB",62.2101034134733,64.4459622340576
"SLV",2021,"HepB",61.6268129248609,63.6128587498153
"SLV",2022,"HepB",62.2711078760128,61.5928133779328
"SOM",2019,"HepB",2468.28691220812,2361.99308332271
"SOM",2020,"HepB",2538.68516805644,2429.3637971832
"SOM",2021,"HepB",2592.36346451854,2480.73058805602
"SOM",2022,"HepB",2969.93097639071,2536.16232491625
"SRB",2019,"HepB",376.740064937812,384.079058821908
"SRB",2020,"HepB",378.063603456222,366.404971616309
"SRB",2021,"HepB",372.017810223979,365.893958861146
"SRB",2022,"HepB",369.430609170959,368.737633724259
"SSD",2019,"HepB",1434.86441275252,1677.39520359986
"SSD",2020,"HepB",1392.95887470923,1788.58268695896
"SSD",2021,"HepB",1419.07733612363,1876.51085075758
"SSD",2022,"HepB",1526.80562571853,2008.0563764938
"STP",2019,"HepB",92.902468366865,92.6975579755507
"STP",2020,"HepB",92.4036428777491,93.1703572761675
"STP",2021,"HepB",92.9478161386028,94.6952858464917
"STP",2022,"HepB",94.4273886336558,95.9580949925988
"SUR",2019,"HepB",94.0900108052212,94.0900108052212
"SUR",2020,"HepB",94.3411484318527,71.638170571056
"SUR",2021,"HepB",94.7568245035187,90.3716303996217
"SUR",2022,"HepB",96.465750845325,95.0599216391085
"SVK",2019,"HepB",451.940303786468,451.940303786468
"SVK",2020,"HepB",447.403355822063,447.403355822063
"SVK",2021,"HepB",429.147357369039,429.147357369039
"SVK",2022,"HepB",418.574027189642,418.574027189642
"SWE",2019,"HepB",502.663607919367,502.663607919367
"SWE",2020,"HepB",498.853879522528,498.853879522528
"SWE",2021,"HepB",491.039828202337,496.102094472464
"SWE",2022,"HepB",497.094284823508,480.014276194649
"SWZ",2019,"HepB",295.5492600864,294.176436715063
"SWZ",2020,"HepB",291.504138357087,267.582874183126
"SWZ",2021,"HepB",288.265997982864,245.481993416064
"SWZ",2022,"HepB",286.083039792535,305.791682029279
"SYC",2019,"HepB",16.0607678852378,16.0607678852378
"SYC",2020,"HepB",15.7709635753179,15.452358250564
"SYC",2021,"HepB",15.4531136870187,14.6726533997955
"SYC",2022,"HepB",15.2007034816046,14.8936185627843
"SYR",2019,"HepB",1669.60011703624,1918.25917495229
"SYR",2020,"HepB",1804.03480124024,1880.80223959089
"SYR",2021,"HepB",1933.05033908943,1974.17906970835
"SYR",2022,"HepB",2297.9735972977,1983.59926703285
"TCD",2019,"HepB",4419.34333348858,5125.65078984664
"TCD",2020,"HepB",4560.26446021236,5500.66694342479
"TCD",2021,"HepB",4670.73148774807,6283.98112478284
"TCD",2022,"HepB",5494.45390852163,6641.62578034368
"TGO",2019,"HepB",3101.90204453605,2959.22511914853
"TGO",2020,"HepB",3139.47096733223,2923.75490427306
"TGO",2021,"HepB",3173.80035624508,2991.77092070802
"TGO",2022,"HepB",3221.3644093147,2987.44841213291
"THA",2019,"HepB",7143.01606851496,7134.05845973547
"THA",2020,"HepB",6951.09157985067,6942.39419222664
"THA",2021,"HepB",6828.93255052036,6820.38801146949
"THA",2022,"HepB",6702.34640763567,6693.96025647825
"TJK",2019,"HepB",1655.9778780742,1663.20414685392
"TJK",2020,"HepB",1669.80352494435,1677.09012535148
"TJK",2021,"HepB",1662.85179255936,1670.10805736397
"TJK",2022,"HepB",1654.2660571295,1658.9185118392
"TKM",2019,"HepB",1170.14692134224,1170.14692134224
"TKM",2020,"HepB",1148.98475195198,1148.98475195198
"TKM",2021,"HepB",1128.27337433571,1111.87724135481
"TKM",2022,"HepB",1109.24829187401,1101.18846217489
"TLS",2019,"HepB",452.550007154959,485.434221633473
"TLS",2020,"HepB",452.307207491964,466.871211639416
"TLS",2021,"HepB",455.120827116074,469.775428024303
"TLS",2022,"HepB",464.94935539485,471.765627069783
"TON",2019,"HepB",62.8619579137178,75.4675296148204
"TON",2020,"HepB",62.2267319849212,74.7049232120837
"TON",2021,"HepB",61.515278944669,73.8508040410186
"TON",2022,"HepB",65.3098334564706,74.0948380898944
"TTO",2019,"HepB",180.352166391154,180.352166391154
"TTO",2020,"HepB",176.935351360807,182.642943340188
"TTO",2021,"HepB",171.858117790432,173.706054540867
"TTO",2022,"HepB",169.271651075849,169.055561641945
"TUN",2019,"HepB",689.445472109434,694.736896004765
"TUN",2020,"HepB",675.737231313029,673.722853728139
"TUN",2021,"HepB",658.662517722236,648.07036103841
"TUN",2022,"HepB",645.693851665307,622.786770338884
"TUR",2019,"HepB",27030.7190960312,27030.7190960312
"TUR",2020,"HepB",25799.2455153763,25601.1016960387
"TUR",2021,"HepB",25101.4891525951,24523.134456665
"TUR",2022,"HepB",24707.951204004,24707.951204004
"TZA",2019,"HepB",11178.049302477,10139.0785560584
"TZA",2020,"HepB",11403.4160573006,9994.84081663115
"TZA",2021,"HepB",11611.2613970928,9585.32585777125
"TZA",2022,"HepB",11829.536024673,10609.4493494825
"UGA",2019,"HepB",11461.6084545168,11413.7300300512
"UGA",2020,"HepB",11744.7481053664,11192.6606850585
"UGA",2021,"HepB",12021.8096058619,11714.1522018785
"UGA",2022,"HepB",12281.9591544153,11695.7609362295
"UKR",2019,"HepB",819.316746298319,1098.55338538754
"UKR",2020,"HepB",816.197378728675,1187.12844169886
"UKR",2021,"HepB",783.035530637101,1044.84277141855
"UKR",2022,"HepB",882.52572769443,865.044973045726
"URY",2019,"HepB",348.759052255264,348.759052255264
"URY",2020,"HepB",325.425524324491,318.501576998438
"URY",2021,"HepB",311.301903070364,301.366735951097
"URY",2022,"HepB",315.139364185633,315.139364185633
"USA",2019,"HepB",61505.8208983834,61505.8208983834
"USA",2020,"HepB",60675.6542491086,61047.798059852
"USA",2021,"HepB",58574.5157283925,59984.0799226969
"USA",2022,"HepB",61038.7538076024,61874.4308488748
"UZB",2019,"HepB",5939.13835337056,5974.08437966422
"UZB",2020,"HepB",6118.11343375975,6062.71397174731
"UZB",2021,"HepB",6347.90665928147,6458.00346670353
"UZB",2022,"HepB",6141.66355338534,6270.64691165304
"VCT",2019,"HepB",15.8644109012756,15.9836609120714
"VCT",2020,"HepB",15.4089201120933,15.3982680351583
"VCT",2021,"HepB",15.0311960430154,15.0104141250728
"VCT",2022,"HepB",14.8090054141459,14.7885306938078
"VEN",2019,"HepB",619.112330517509,624.101308144014
"VEN",2020,"HepB",571.306965541771,508.933688514963
"VEN",2021,"HepB",542.879028186799,448.531654530225
"VEN",2022,"HepB",573.087858093821,434.601840702251
"VNM",2019,"HepB",20029.330801936,22683.2265358976
"VNM",2020,"HepB",19946.1973839564,23760.3579287248
"VNM",2021,"HepB",19792.7304120045,21128.4388714787
"VNM",2022,"HepB",20219.564304054,22275.5477228668
"VUT",2019,"HepB",188.658873863929,196.107796051272
"VUT",2020,"HepB",190.165640535097,163.995930897267
"VUT",2021,"HepB",191.819618912535,143.2123359924
"VUT",2022,"HepB",196.225244184973,156.109526505708
"WSM",2019,"HepB",67.6992431178089,126.983637307217
"WSM",2020,"HepB",67.5950784698091,163.146260539875
"WSM",2021,"HepB",67.8030277797488,156.605673089152
"WSM",2022,"HepB",88.518249122713,144.934578460049
"YEM",2019,"HepB",2219.56425753226,2466.93347746429
"YEM",2020,"HepB",2236.97223170823,2452.22290930256
"YEM",2021,"HepB",2252.24856987251,2468.96919961664
"YEM",2022,"HepB",2358.39592753736,2531.69779312916
"ZAF",2019,"HepB",5907.95668306103,6742.44371963678
"ZAF",2020,"HepB",6017.49172089599,6786.644798003
"ZAF",2021,"HepB",5842.91327201619,6746.65066317659
"ZAF",2022,"HepB",5872.10236328979,6539.71447627572
"ZMB",2019,"HepB",3635.95902226969,3550.43201592268
"ZMB",2020,"HepB",3688.81114488073,3438.30599389682
"ZMB",2021,"HepB",3748.41030190823,3785.01262176707
"ZMB",2022,"HepB",3828.91194898781,3469.62983182803
"ZWE",2019,"HepB",5019.99005478215,5074.65778601162
"ZWE",2020,"HepB",5032.20668156718,4860.94321705917
"ZWE",2021,"HepB",5052.03898850433,4993.59127247423
"ZWE",2022,"HepB",5107.76845470739,5132.62470807925
"AFG",2019,"Hib",3696.65303071233,3983.22385829523
"AFG",2020,"Hib",3760.88617668326,3939.86878730662
"AFG",2021,"Hib",3838.50241073431,3791.39717312877
"AFG",2022,"Hib",4071.04031668001,4059.50708186932
"AGO",2019,"Hib",5639.39419588959,5343.18053015996
"AGO",2020,"Hib",5766.35499917448,4888.36610634805
"AGO",2021,"Hib",5897.42221873765,4411.30318888288
"AGO",2022,"Hib",6380.13589166375,4202.91377968007
"ALB",2019,"Hib",18.1912330753229,18.1912330753229
"ALB",2020,"Hib",17.8585583004574,17.678168822675
"ALB",2021,"Hib",17.7451606841661,17.5659166368513
"ALB",2022,"Hib",17.6129678828542,17.2571503498672
"ARE",2019,"Hib",18.6905041932534,18.6905041932534
"ARE",2020,"Hib",18.9853022071899,17.2593656428999
"ARE",2021,"Hib",19.0219339130636,18.4455116732738
"ARE",2022,"Hib",18.6174346000554,18.0532699152053
"ARG",2019,"Hib",225.871261898189,217.992031831973
"ARG",2020,"Hib",221.610483589068,190.688090530128
"ARG",2021,"Hib",213.137586823036,200.745866658906
"ARG",2022,"Hib",212.622323191427,198.710852229207
"ARM",2019,"Hib",23.1864490126362,22.9736076928586
"ARM",2020,"Hib",22.3457067892575,22.1411418913483
"ARM",2021,"Hib",21.4394491352753,21.4740847558493
"ARM",2022,"Hib",20.6462758194613,21.3428476400022
"ATG",2019,"Hib",0.326833890866961,0.326833890866961
"ATG",2020,"Hib",0.349728853780484,0.349728853780484
"ATG",2021,"Hib",0.372292005637289,0.345968328471016
"ATG",2022,"Hib",0.373287438807442,0.373287438807442
"AUS",2019,"Hib",39.4314624948612,39.4314624948612
"AUS",2020,"Hib",40.0932379951116,40.0932379951116
"AUS",2021,"Hib",38.7173799259714,38.7173799259713
"AUS",2022,"Hib",39.03957754159,38.5789106925249
"AUT",2019,"Hib",8.93313499551041,8.9331349955104
"AUT",2020,"Hib",8.8486689331902,8.8486689331902
"AUT",2021,"Hib",8.85630907953072,8.96050095105461
"AUT",2022,"Hib",9.06449714520818,8.88875598206936
"AZE",2019,"Hib",207.40146193258,203.908978366933
"AZE",2020,"Hib",213.604252187861,176.495512214632
"AZE",2021,"Hib",191.788916310267,178.529584265388
"AZE",2022,"Hib",184.927605594654,160.537509301917
"BDI",2019,"Hib",1524.80841395261,1575.63158048801
"BDI",2020,"Hib",1548.41171727098,1600.02544118002
"BDI",2021,"Hib",1563.41441135914,1632.89949630844
"BDI",2022,"Hib",1585.7298511642,1590.25153257847
"BEL",2019,"Hib",16.2678994831696,16.2678994831696
"BEL",2020,"Hib",16.0082198349978,16.0082198349978
"BEL",2021,"Hib",15.8416951082336,15.8416951082336
"BEL",2022,"Hib",16.0704795697717,16.0486144469356
"BEN",2019,"Hib",1471.45922171499,1452.53800299181
"BEN",2020,"Hib",1495.60768135044,1398.67194515173
"BEN",2021,"Hib",1517.04629002372,1497.53887572156
"BEN",2022,"Hib",1575.97776616866,1519.94747357066
"BFA",2019,"Hib",2345.72453237539,2339.554279331
"BFA",2020,"Hib",2372.93257814735,2366.6907563723
"BFA",2021,"Hib",2399.35478547609,2393.04346205967
"BFA",2022,"Hib",2438.70713829655,2422.71434729056
"BGD",2019,"Hib",7035.58660170585,7034.87120504465
"BGD",2020,"Hib",7078.35435638917,7077.63214902702
"BGD",2021,"Hib",7051.7422364195,7051.02274430273
"BGD",2022,"Hib",7047.52815418874,7046.8090920365
"BGR",2019,"Hib",15.8055560833992,15.8055560833992
"BGR",2020,"Hib",15.5125400241911,15.3439254587108
"BGR",2021,"Hib",15.0476857026325,14.5570002992858
"BGR",2022,"Hib",14.7000285387105,14.4761948091544
"BHR",2019,"Hib",7.42921874870376,7.42921874870376
"BHR",2020,"Hib",7.16840651024296,7.09599836367485
"BHR",2021,"Hib",6.54531535424896,6.47920105774139
"BHR",2022,"Hib",6.18660920710562,6.06162720292167
"BHS",2019,"Hib",1.37723399202065,1.42527703825393
"BHS",2020,"Hib",1.37276051651603,1.32487352175384
"BHS",2021,"Hib",1.38021630902372,1.38021630902372
"BHS",2022,"Hib",1.39278369773307,1.39807553293749
"BIH",2019,"Hib",2.33744881362481,2.4505511755744
"BIH",2020,"Hib",2.24690040814927,2.50058271229516
"BIH",2021,"Hib",2.16584016067323,2.51516921884633
"BIH",2022,"Hib",2.25105415737355,2.52398980769016
"BLR",2019,"Hib",1.11020380564884,9.85644354283362
"BLR",2020,"Hib",1.08707951348792,10.2874841764223
"BLR",2021,"Hib",1.06420489234776,10.17483701952
"BLR",2022,"Hib",4.61553060929125,9.9311256257265
"BLZ",2019,"Hib",4.56540028266996,4.66051278855892
"BLZ",2020,"Hib",4.17791817644562,3.4380784993667
"BLZ",2021,"Hib",4.01718485830811,3.47319107541222
"BLZ",2022,"Hib",4.1061762813008,3.5818415363705
"BOL",2019,"Hib",552.43711373111,495.370439141957
"BOL",2020,"Hib",553.112232684569,449.684742019975
"BOL",2021,"Hib",554.276974649004,463.885559844934
"BOL",2022,"Hib",557.55495419754,458.424123414822
"BRA",2019,"Hib",1466.04976950964,1319.44479255868
"BRA",2020,"Hib",1425.1241799542,1371.68202320592
"BRA",2021,"Hib",1376.42176458217,1169.95849989484
"BRA",2022,"Hib",1374.11528337572,1312.26525497995
"BRB",2019,"Hib",1.1672933658511,1.1672933658511
"BRB",2020,"Hib",1.16652057977639,1.10171388089992
"BRB",2021,"Hib",1.16652057977639,1.06282986157404
"BRB",2022,"Hib",1.17289482395503,1.11393678064827
"BRN",2019,"Hib",2.1431517860938,2.1431517860938
"BRN",2020,"Hib",2.09484981623124,2.09484981623124
"BRN",2021,"Hib",2.05217204833897,2.05217204833897
"BRN",2022,"Hib",2.01611098864706,2.01611098864706
"BTN",2019,"Hib",13.8999609268204,13.8856458280286
"BTN",2020,"Hib",13.0763496985237,12.9282139140914
"BTN",2021,"Hib",12.9465193571173,13.0665179917353
"BTN",2022,"Hib",12.8640229943487,12.9832569870872
"BWA",2019,"Hib",85.1206603745798,85.1206603745798
"BWA",2020,"Hib",85.3341051870373,85.3341051870373
"BWA",2021,"Hib",84.5637249036644,84.5637249036644
"BWA",2022,"Hib",83.9211600191442,75.8729425439739
"CAF",2019,"Hib",526.880333206735,457.774659603044
"CAF",2020,"Hib",540.777792270669,469.8524467391
"CAF",2021,"Hib",558.663500019585,485.392366587144
"CAF",2022,"Hib",646.840430649518,502.625942712761
"CAN",2019,"Hib",46.1708369897725,46.6782088248249
"CAN",2020,"Hib",46.0142397886106,46.5198907752986
"CAN",2021,"Hib",46.0090487211688,46.5146426631596
"CAN",2022,"Hib",46.609836617843,45.8976743827863
"CHE",2019,"Hib",8.44220126850542,8.44220126850542
"CHE",2020,"Hib",8.27903571770634,8.36618346210325
"CHE",2021,"Hib",8.26708721998876,8.26708721998876
"CHE",2022,"Hib",8.56778956556068,8.54297999105779
"CHL",2019,"Hib",54.2931559985532,54.2931559985532
"CHL",2020,"Hib",54.8644183990621,53.1499053240914
"CHL",2021,"Hib",55.2682459917979,54.69253509605
"CHL",2022,"Hib",55.6527169593577,55.6527169593577
"CIV",2019,"Hib",1616.10232638264,1593.28491281638
"CIV",2020,"Hib",1637.83619608681,1495.10363566834
"CIV",2021,"Hib",1663.55909773267,1538.83266099906
"CIV",2022,"Hib",1735.00355173768,1566.14146151329
"CMR",2019,"Hib",2804.38495134301,2361.06800376956
"CMR",2020,"Hib",2841.3071853836,2463.56114339619
"CMR",2021,"Hib",2870.26082033203,2488.66545115494
"CMR",2022,"Hib",2927.45317336389,2480.02666981179
"COD",2019,"Hib",13005.6634868679,11634.9685605559
"COD",2020,"Hib",13334.4364798845,11438.8548234304
"COD",2021,"Hib",13672.5655998666,10891.1368136192
"COD",2022,"Hib",14056.8930793135,11191.1249308937
"COG",2019,"Hib",298.731559322807,312.371274518005
"COG",2020,"Hib",299.388859823874,289.283742781507
"COG",2021,"Hib",302.055043814154,307.852261729846
"COG",2022,"Hib",313.119455732577,314.6264535084
"COL",2019,"Hib",327.158269225424,325.955802222753
"COL",2020,"Hib",329.360442459935,313.880430327856
"COL",2021,"Hib",328.081778587772,305.555912481572
"COL",2022,"Hib",327.823454573999,307.683974466097
"COM",2019,"Hib",90.7461546733639,89.8085924445472
"COM",2020,"Hib",91.1750935657922,90.2330996681576
"COM",2021,"Hib",91.407271498391,90.4628788075431
"COM",2022,"Hib",91.8024794238355,87.7404517979348
"CPV",2019,"Hib",9.76881400996965,9.57239858031456
"CPV",2020,"Hib",9.68127863607597,9.19232516960749
"CPV",2021,"Hib",9.60932055862824,9.1240013384955
"CPV",2022,"Hib",9.58403799087633,9.0999956681048
"CRI",2019,"Hib",24.0857965307865,24.5982602867606
"CRI",2020,"Hib",23.0176792536027,23.7522860382922
"CRI",2021,"Hib",21.9360953352336,21.469369902569
"CRI",2022,"Hib",21.6713596015894,21.798767263615
"CUB",2019,"Hib",17.9038083733071,17.9038083733071
"CUB",2020,"Hib",16.8504535780563,16.8504535780563
"CUB",2021,"Hib",16.135836074532,16.135836074532
"CUB",2022,"Hib",15.3464722814422,15.3464722814422
"CYP",2019,"Hib",1.72063184130797,1.72063184130797
"CYP",2020,"Hib",1.72686931041021,1.72686931041021
"CYP",2021,"Hib",1.70256917036606,1.70256917036606
"CYP",2022,"Hib",1.68166819627026,1.66670372302817
"CZE",2019,"Hib",12.6372090524658,12.6372090524658
"CZE",2020,"Hib",12.5604242898403,12.4309353796357
"CZE",2021,"Hib",12.1031132699554,11.728790179132
"CZE",2022,"Hib",11.7548637934457,11.3913113049886
"DEU",2019,"Hib",86.9180132958119,85.0284912676421
"DEU",2020,"Hib",86.0669151144354,84.1958952206434
"DEU",2021,"Hib",84.7689570897854,82.92615367479
"DEU",2022,"Hib",85.2824313595989,83.2008625948353
"DJI",2019,"Hib",59.9620756688874,60.1176743554545
"DJI",2020,"Hib",60.3376370290632,49.818761406398
"DJI",2021,"Hib",60.5496886814074,42.1376696414607
"DJI",2022,"Hib",61.2050310094423,42.2479032076113
"DNK",2019,"Hib",6.660143161705,6.660143161705
"DNK",2020,"Hib",6.65937543450196,6.65937543450196
"DNK",2021,"Hib",6.75742516586191,6.75742516586191
"DNK",2022,"Hib",6.97559571668376,6.95089242102852
"DOM",2019,"Hib",113.770968811149,113.770968811149
"DOM",2020,"Hib",112.270683860119,113.691831757082
"DOM",2021,"Hib",110.566886763995,116.16521014445
"DOM",2022,"Hib",113.522885524509,119.455678441463
"DZA",2019,"Hib",643.15861327803,621.955582071062
"DZA",2020,"Hib",634.18235128566,585.399093494456
"DZA",2021,"Hib",621.526814696549,553.227164729895
"DZA",2022,"Hib",608.24308388435,513.269338424886
"ECU",2019,"Hib",192.474298120566,190.923873529846
"ECU",2020,"Hib",192.318958888089,157.104996174189
"ECU",2021,"Hib",191.548991758766,152.005268287969
"ECU",2022,"Hib",193.39670783901,156.351689538653
"EGY",2019,"Hib",1852.64286741811,1851.66830515225
"EGY",2020,"Hib",1810.58259009082,1790.58141471369
"EGY",2021,"Hib",1803.11925824236,1821.14096571558
"EGY",2022,"Hib",1799.94228063233,1831.70625808429
"ERI",2019,"Hib",300.157609345985,299.99971475927
"ERI",2020,"Hib",303.250146020642,303.090624639253
"ERI",2021,"Hib",305.954961679371,305.794017459656
"ERI",2022,"Hib",311.726859671677,310.687189219907
"ESP",2019,"Hib",44.0801449544559,44.0801449544559
"ESP",2020,"Hib",42.6526355290087,43.5412321025298
"ESP",2021,"Hib",40.4046666313448,38.3002569109623
"ESP",2022,"Hib",42.8674174124547,41.4734472158471
"EST",2019,"Hib",2.15290982186567,2.15290982186567
"EST",2020,"Hib",2.11388020017317,2.11388020017317
"EST",2021,"Hib",2.08337428896524,2.03758584305391
"EST",2022,"Hib",2.05310124400216,1.9094130321082
"ETH",2019,"Hib",11145.0064029727,10370.294142295
"ETH",2020,"Hib",11502.1384038462,11174.7650064735
"ETH",2021,"Hib",11698.3949374195,10404.9763400693
"ETH",2022,"Hib",12176.748610466,10557.928943905
"FIN",2019,"Hib",4.49444859761048,4.49444859761048
"FIN",2020,"Hib",4.31379567504142,4.26639132696405
"FIN",2021,"Hib",4.3870562809058,4.29063746154524
"FIN",2022,"Hib",4.45569641248891,4.43636811728556
"FJI",2019,"Hib",18.3608044975068,17.9898791541228
"FJI",2020,"Hib",18.1406557876818,18.1406557876818
"FJI",2021,"Hib",17.8290297600756,17.8290297600756
"FJI",2022,"Hib",17.6480856150139,17.6480856150139
"FRA",2019,"Hib",81.7668720766085,82.6275759932044
"FRA",2020,"Hib",80.7854409240863,81.6358139864451
"FRA",2021,"Hib",78.3827947672394,79.2078768174209
"FRA",2022,"Hib",78.0826262994052,78.8029803992562
"FSM",2019,"Hib",2.69396034479723,2.92342585310979
"FSM",2020,"Hib",2.68917444049138,3.09938749073582
"FSM",2021,"Hib",2.68331567264717,2.54687589268206
"FSM",2022,"Hib",3.06177287973022,2.47200282565608
"GAB",2019,"Hib",94.9813843212354,94.9813843212354
