"location_iso3","year","disease","target_deaths_averted","observed_deaths_averted"
"NAM",2019,"D",14.8725446512827,14.8725446512827
"NER",2019,"D",35.6797425622645,35.6797425622645
"NGA",2019,"D",121.291039167892,121.291039167892
"NIC",2019,"D",4.19880319626515,4.19880319626515
"NLD",2019,"D",0.767107466365618,0.767107466365618
"NOR",2019,"D",0.283179190037824,0.283179190037824
"NPL",2019,"D",63.4756972339925,63.4756972339925
"NZL",2019,"D",0.400245057303298,0.400245057303298
"OMN",2019,"D",2.45386395813811,2.45386395813811
"PAK",2019,"D",1036.3054652023,1036.3054652023
"PAN",2019,"D",2.96587104644275,2.96587104644275
"PER",2019,"D",33.5398115929392,33.5398115929392
"PHL",2019,"D",396.753520261228,396.753520261228
"PNG",2019,"D",19.3320837622778,19.3320837622778
"POL",2019,"D",6.46005228279792,6.46005228279792
"PRK",2019,"D",27.1129458499059,27.1129458499059
"PRT",2019,"D",0.371442754590012,0.371442754590012
"PRY",2019,"D",10.2249568444129,10.2249568444129
"QAT",2019,"D",0.78560000660571,0.78560000660571
"ROU",2019,"D",4.73200951027303,4.73200951027303
"RUS",2019,"D",76.0671916715886,76.0671916715886
"RWA",2019,"D",73.2037645789835,73.2037645789835
"SAU",2019,"D",35.720607909285,35.720607909285
"SDN",2019,"D",70.6743179464421,70.6743179464421
"SEN",2019,"D",84.9246679141518,84.9246679141518
"SGP",2019,"D",0.396057291914386,0.396057291914386
"SLB",2019,"D",2.79095114177193,2.79095114177193
"SLE",2019,"D",8.79126769296461,8.79126769296461
"SLV",2019,"D",3.56009949033025,3.56009949033025
"SOM",2019,"D",6.63174581086507,6.63174581086507
"SRB",2019,"D",1.37389503239869,1.37389503239869
"SSD",2019,"D",21.0875773836977,21.0875773836977
"STP",2019,"D",0.99317234873156,0.99317234873156
"SUR",2019,"D",1.55611184609419,1.55611184609419
"SVK",2019,"D",1.05232710077569,1.05232710077569
"SVN",2019,"D",0.136724995471058,0.136724995471058
"SWE",2019,"D",0.484891782223369,0.484891782223369
"SWZ",2019,"D",9.00683517660561,9.00683517660561
"SYC",2019,"D",0.169505893461279,0.169505893461279
"SYR",2019,"D",6.12853511138072,6.12853511138072
"TCD",2019,"D",5.66476435054885,5.66476435054885
"TGO",2019,"D",14.7252902058583,14.7252902058583
"THA",2019,"D",29.623310794532,29.623310794532
"TJK",2019,"D",21.4937486815481,21.4937486815481
"TKM",2019,"D",12.3764624042459,12.3764624042459
"TLS",2019,"D",6.02099876307405,6.02099876307405
"TON",2019,"D",0.484098822979425,0.484098822979425
"TTO",2019,"D",2.76453652218549,2.76453652218549
"TUN",2019,"D",4.09090876275888,4.09090876275888
"TUR",2019,"D",58.9884951283287,58.9884951283287
"TZA",2019,"D",293.468418230039,293.468418230039
"UGA",2019,"D",208.074169565495,208.074169565495
"UKR",2019,"D",9.72647471257672,9.72647471257672
"URY",2019,"D",1.10715173880804,1.10715173880804
"USA",2019,"D",46.267607487346,46.267607487346
"UZB",2019,"D",48.6035533192892,48.6035533192892
"VCT",2019,"D",0.135534681887113,0.135534681887113
"VEN",2019,"D",10.4217149537742,10.4217149537742
"VNM",2019,"D",75.8613493188356,75.8613493188356
"VUT",2019,"D",3.21712985426285,3.21712985426285
"WSM",2019,"D",0.618837722496032,0.618837722496032
"YEM",2019,"D",59.454080263703,59.454080263703
"ZAF",2019,"D",309.250689319303,309.250689319303
"ZMB",2019,"D",125.315409308934,125.315409308934
"ZWE",2019,"D",131.298970771159,131.298970771159
"AFG",2019,"HepB",4446.67750598154,4446.67750598154
"AGO",2019,"HepB",8619.21558165127,8619.21558165127
"ALB",2019,"HepB",242.136984092428,242.136984092428
"ARE",2019,"HepB",1451.59146758477,1451.59146758477
"ARG",2019,"HepB",7254.62765176901,7254.62765176901
"ARM",2019,"HepB",238.769873303671,238.769873303671
"ATG",2019,"HepB",7.19993598299528,7.19993598299528
"AUS",2019,"HepB",2639.23218841795,2639.23218841795
"AUT",2019,"HepB",580.985668415844,580.985668415844
"AZE",2019,"HepB",957.11792178805,957.11792178805
"BDI",2019,"HepB",2441.98186074785,2441.98186074785
"BEL",2019,"HepB",903.218921351752,903.218921351752
"BEN",2019,"HepB",6234.16256692208,6234.16256692208
"BFA",2019,"HepB",8057.93183034981,8057.93183034981
"BGD",2019,"HepB",21594.8690515821,21594.8690515821
"BGR",2019,"HepB",754.190899985909,754.190899985909
"BHR",2019,"HepB",327.900615178494,327.900615178494
"BHS",2019,"HepB",44.9962543564029,44.9962543564029
"BIH",2019,"HepB",125.478437059875,125.478437059875
"BLR",2019,"HepB",663.037802304124,663.037802304124
"BLZ",2019,"HepB",5.20791369819319,5.20791369819318
"BOL",2019,"HepB",265.075376355733,265.075376355733
"BRA",2019,"HepB",31301.4772445567,31301.4772445567
"BRB",2019,"HepB",23.4980446614084,23.4980446614084
"BRN",2019,"HepB",62.2402062422699,62.2402062422699
"BTN",2019,"HepB",56.6287289206361,56.6287289206361
"BWA",2019,"HepB",645.985462899039,645.985462899039
"CAF",2019,"HepB",1343.38492350073,1343.38492350073
"CAN",2019,"HepB",2171.24194228998,2171.24194228998
"CHE",2019,"HepB",187.053443360443,187.053443360443
"CHL",2019,"HepB",2073.11618411041,2073.11618411042
"CHN",2019,"HepB",401716.98226551,401716.982265509
"CIV",2019,"HepB",4856.50363245306,4751.68208102588
"CMR",2019,"HepB",4472.48246019025,4472.48246019025
"COD",2019,"HepB",19972.2061464112,19972.2061464112
"COG",2019,"HepB",1492.31577740903,1492.31577740903
"COL",2019,"HepB",1506.31508119911,1506.3150811991
"COM",2019,"HepB",192.324256403053,192.324256403053
"CPV",2019,"HepB",210.265129353094,210.265129353094
"CRI",2019,"HepB",873.59140277657,873.59140277657
"CUB",2019,"HepB",49.8330604576764,49.8330604576764
"CYP",2019,"HepB",68.0713122618284,68.0713122618284
"CZE",2019,"HepB",741.990141413602,741.990141413602
"DEU",2019,"HepB",4964.36124159734,4964.36124159734
"DJI",2019,"HepB",218.997662265821,218.997662265821
"DOM",2019,"HepB",2402.19323100956,2402.19323100956
"DZA",2019,"HepB",10429.9461206499,10429.9461206499
"ECU",2019,"HepB",540.290006805208,540.290006805208
"EGY",2019,"HepB",11376.555263263,11376.555263263
"ERI",2019,"HepB",1019.61330996887,1019.61330996887
"ESP",2019,"HepB",1954.95959382178,1954.95959382178
"EST",2019,"HepB",108.014536878149,108.014536878149
"ETH",2019,"HepB",34353.9587288246,34353.9587288246
"FJI",2019,"HepB",169.929257429778,169.929257429778
"FRA",2019,"HepB",4026.25271306193,4026.25271306193
"FSM",2019,"HepB",47.8919795884428,47.8919795884428
"GAB",2019,"HepB",538.299181819975,538.299181819975
"GBR",2019,"HepB",2432.30336252053,2432.30336252053
"GEO",2019,"HepB",321.233385460658,321.233385460659
"GHA",2019,"HepB",14654.8205823784,14654.8205823784
"GIN",2019,"HepB",3704.53713330831,3704.53713330831
"GMB",2019,"HepB",864.668708298174,864.668708298174
"GNB",2019,"HepB",624.529058510811,624.529058510811
"GNQ",2019,"HepB",323.62575021835,323.62575021835
"GRC",2019,"HepB",492.364375003679,492.364375003679
"GRD",2019,"HepB",23.1150774588208,23.1150774588208
"GTM",2019,"HepB",633.577851643553,633.577851643553
"GUY",2019,"HepB",22.117022820701,19.9849813586247
"HND",2019,"HepB",268.032711784048,268.032711784049
"HRV",2019,"HepB",193.730296459362,193.730296459362
"HTI",2019,"HepB",169.037869829531,169.037869829531
"IDN",2019,"HepB",71059.0608078286,71059.0608078285
"IND",2019,"HepB",100254.16605845,100254.16605845
"IRL",2019,"HepB",302.300665428438,302.300665428438
"IRN",2019,"HepB",4453.38467953635,4453.38467953635
"IRQ",2019,"HepB",5721.38739300068,5721.38739300069
"ISR",2019,"HepB",1707.64431220152,1707.64431220152
"ITA",2019,"HepB",2481.58232544643,2481.58232544643
"JAM",2019,"HepB",11.4881117206645,11.4881117206645
"JOR",2019,"HepB",433.578673592664,433.578673592664
"JPN",2019,"HepB",3024.3562255926,3024.3562255926
"KAZ",2019,"HepB",5939.85236338313,5939.85236338313
"KEN",2019,"HepB",7346.9794867365,7346.9794867365
"KGZ",2019,"HepB",2056.16769871447,2056.16769871447
"KHM",2019,"HepB",2868.04633956793,2868.04633956793
"KIR",2019,"HepB",95.8157810584002,95.8157810584002
"KOR",2019,"HepB",3182.6013499623,3182.60134996229
"KWT",2019,"HepB",932.192045768317,932.192045768317
"LAO",2019,"HepB",1221.00813434095,1221.00813434095
"LBN",2019,"HepB",893.034913186595,893.034913186595
"LBR",2019,"HepB",1958.8907472988,1958.8907472988
"LBY",2019,"HepB",963.985239355422,963.985239355422
"LCA",2019,"HepB",23.4591516531594,23.4591516531594
"LKA",2019,"HepB",5151.23012794153,5151.23012794153
"LSO",2019,"HepB",513.219308436779,513.219308436779
"LTU",2019,"HepB",311.366988207516,311.366988207516
"LUX",2019,"HepB",45.7177931908429,45.7177931908429
"LVA",2019,"HepB",177.25619423803,177.25619423803
"MAR",2019,"HepB",2032.68367498687,2032.68367498688
"MDA",2019,"HepB",360.667426411815,360.667426411815
"MDG",2019,"HepB",4132.59681919601,4132.59681919601
"MDV",2019,"HepB",78.7014716783877,78.7014716783877
"MEX",2019,"HepB",12705.777921183,12705.777921183
"MKD",2019,"HepB",120.38681285925,120.38681285925
"MLI",2019,"HepB",9735.31894436263,9735.31894436263
"MLT",2019,"HepB",28.9315256216414,28.9315256216414
"MMR",2019,"HepB",11838.7005576513,11838.7005576513
"MNE",2019,"HepB",26.2745880617018,26.2745880617018
"MNG",2019,"HepB",1843.35495284192,1843.35495284192
"MOZ",2019,"HepB",7246.66697327663,7246.66697327663
"MRT",2019,"HepB",1986.49045961448,1986.49045961448
"MUS",2019,"HepB",120.884523143743,120.884523143743
"MWI",2019,"HepB",4376.71917423267,4376.71917423267
"MYS",2019,"HepB",6128.88649496228,6128.88649496228
"NAM",2019,"HepB",478.432719780687,478.432719780687
"NER",2019,"HepB",13990.996480204,13990.996480204
"NGA",2019,"HepB",79893.0438549488,70107.0171043234
"NIC",2019,"HepB",179.591830979946,179.591830979946
"NLD",2019,"HepB",555.012047900833,555.012047900833
"NOR",2019,"HepB",180.992865184742,180.992865184742
"NPL",2019,"HepB",3349.78105490217,3349.78105490217
"NZL",2019,"HepB",522.933471495642,522.933471495642
"OMN",2019,"HepB",1432.25474613997,1432.25474613997
"PAK",2019,"HepB",19787.9933645154,19787.9933645154
"PAN",2019,"HepB",1311.00222356181,1311.00222356181
"PER",2019,"HepB",1228.04910077831,1228.04910077831
"PHL",2019,"HepB",24491.3332634165,24491.3332634166
"PNG",2019,"HepB",1882.7907068307,1882.7907068307
"POL",2019,"HepB",3994.25985137254,3994.25985137254
"PRK",2019,"HepB",5010.24986487723,5010.24986487724
"PRT",2019,"HepB",821.379612780588,821.379612780588
"PRY",2019,"HepB",81.3679499400284,81.3679499400284
"QAT",2019,"HepB",670.186609952886,670.186609952886
"ROU",2019,"HepB",2437.63375014555,2437.63375014555
"RUS",2019,"HepB",20998.8040934634,20998.8040934634
"RWA",2019,"HepB",2573.29565816273,2573.29565816273
"SAU",2019,"HepB",10764.9449271228,10764.9449271228
"SDN",2019,"HepB",8015.8127736914,8015.8127736914
"SEN",2019,"HepB",7139.87220546633,7139.87220546633
"SGP",2019,"HepB",522.895805285427,522.895805285426
"SLB",2019,"HepB",473.269893181348,473.269893181349
"SLE",2019,"HepB",4254.47816395437,4254.47816395437
"SLV",2019,"HepB",71.1765223250746,71.1765223250745
"SOM",2019,"HepB",2361.99308332271,2361.99308332271
"SRB",2019,"HepB",384.079058821908,384.079058821908
"SSD",2019,"HepB",1677.39520359986,1677.39520359986
"STP",2019,"HepB",101.356646446465,92.6975579755507
"SUR",2019,"HepB",94.0900108052212,94.0900108052212
"SVK",2019,"HepB",451.940303786468,451.940303786468
"SWE",2019,"HepB",502.663607919367,502.663607919367
"SWZ",2019,"HepB",294.176436715063,294.176436715063
"SYC",2019,"HepB",16.0607678852378,16.0607678852378
"SYR",2019,"HepB",1918.25917495229,1918.25917495229
"TCD",2019,"HepB",5125.65078984664,5125.65078984664
"TGO",2019,"HepB",2959.22511914853,2959.22511914853
"THA",2019,"HepB",7134.05845973547,7134.05845973547
"TJK",2019,"HepB",1663.20414685392,1663.20414685392
"TKM",2019,"HepB",1170.14692134224,1170.14692134224
"TLS",2019,"HepB",485.434221633473,485.434221633473
"TON",2019,"HepB",75.4675296148204,75.4675296148204
"TTO",2019,"HepB",180.352166391154,180.352166391154
"TUN",2019,"HepB",694.736896004765,694.736896004765
"TUR",2019,"HepB",27030.7190960312,27030.7190960312
"TZA",2019,"HepB",10139.0785560584,10139.0785560584
"UGA",2019,"HepB",11413.7300300512,11413.7300300512
"UKR",2019,"HepB",1098.55338538754,1098.55338538754
"URY",2019,"HepB",348.759052255264,348.759052255264
"USA",2019,"HepB",61505.8208983835,61505.8208983834
"UZB",2019,"HepB",5974.08437966423,5974.08437966422
"VCT",2019,"HepB",15.9836609120714,15.9836609120714
"VEN",2019,"HepB",624.101308144014,624.101308144014
"VNM",2019,"HepB",22683.2265358976,22683.2265358976
"VUT",2019,"HepB",196.107796051272,196.107796051272
"WSM",2019,"HepB",126.983637307217,126.983637307217
"YEM",2019,"HepB",2466.93347746429,2466.93347746429
"ZAF",2019,"HepB",6742.44371963678,6742.44371963678
"ZMB",2019,"HepB",3550.43201592268,3550.43201592268
"ZWE",2019,"HepB",5074.65778601162,5074.65778601162
"AFG",2019,"Hib",3983.22385829523,3983.22385829523
"AGO",2019,"Hib",5343.18053015996,5343.18053015996
"ALB",2019,"Hib",18.1912330753229,18.1912330753229
"ARE",2019,"Hib",18.6905041932534,18.6905041932534
"ARG",2019,"Hib",217.992031831973,217.992031831973
"ARM",2019,"Hib",22.9736076928586,22.9736076928586
"ATG",2019,"Hib",0.326833890866961,0.326833890866961
"AUS",2019,"Hib",39.4314624948612,39.4314624948612
"AUT",2019,"Hib",8.9331349955104,8.9331349955104
"AZE",2019,"Hib",203.908978366933,203.908978366933
"BDI",2019,"Hib",1575.63158048801,1575.63158048801
"BEL",2019,"Hib",16.2678994831696,16.2678994831696
"BEN",2019,"Hib",1452.53800299181,1452.53800299181
"BFA",2019,"Hib",2339.554279331,2339.554279331
"BGD",2019,"Hib",7034.87120504465,7034.87120504465
"BGR",2019,"Hib",15.8055560833992,15.8055560833992
"BHR",2019,"Hib",7.42921874870376,7.42921874870376
"BHS",2019,"Hib",1.42527703825393,1.42527703825393
"BIH",2019,"Hib",2.4505511755744,2.4505511755744
"BLR",2019,"Hib",9.85644354283362,9.85644354283362
"BLZ",2019,"Hib",4.66051278855892,4.66051278855892
"BOL",2019,"Hib",495.370439141957,495.370439141957
"BRA",2019,"Hib",1319.44479255868,1319.44479255868
"BRB",2019,"Hib",1.1672933658511,1.1672933658511
"BRN",2019,"Hib",2.1431517860938,2.1431517860938
"BTN",2019,"Hib",13.8856458280286,13.8856458280286
"BWA",2019,"Hib",85.1206603745798,85.1206603745798
"CAF",2019,"Hib",457.774659603044,457.774659603044
"CAN",2019,"Hib",46.6782088248249,46.6782088248249
"CHE",2019,"Hib",8.44220126850542,8.44220126850542
"CHL",2019,"Hib",54.2931559985532,54.2931559985532
"CIV",2019,"Hib",1593.28491281638,1593.28491281638
"CMR",2019,"Hib",2361.06800376956,2361.06800376956
"COD",2019,"Hib",11634.9685605559,11634.9685605559
"COG",2019,"Hib",312.371274518005,312.371274518005
"COL",2019,"Hib",325.955802222753,325.955802222753
"COM",2019,"Hib",89.8085924445472,89.8085924445472
"CPV",2019,"Hib",9.57239858031456,9.57239858031456
"CRI",2019,"Hib",24.5982602867606,24.5982602867606
"CUB",2019,"Hib",17.9038083733071,17.9038083733071
"CYP",2019,"Hib",1.72063184130797,1.72063184130797
"CZE",2019,"Hib",12.6372090524658,12.6372090524658
"DEU",2019,"Hib",85.0284912676421,85.0284912676421
"DJI",2019,"Hib",60.1176743554545,60.1176743554545
"DNK",2019,"Hib",6.660143161705,6.660143161705
"DOM",2019,"Hib",113.770968811149,113.770968811149
"DZA",2019,"Hib",621.955582071062,621.955582071062
"ECU",2019,"Hib",190.923873529846,190.923873529846
"EGY",2019,"Hib",1851.66830515225,1851.66830515225
"ERI",2019,"Hib",299.99971475927,299.99971475927
"ESP",2019,"Hib",44.0801449544559,44.0801449544559
"EST",2019,"Hib",2.15290982186567,2.15290982186567
"ETH",2019,"Hib",10370.294142295,10370.294142295
"FIN",2019,"Hib",4.49444859761048,4.49444859761048
"FJI",2019,"Hib",17.9898791541228,17.9898791541228
"FRA",2019,"Hib",82.6275759932044,82.6275759932044
"FSM",2019,"Hib",2.92342585310979,2.92342585310979
"GAB",2019,"Hib",94.9813843212354,94.9813843212354
"GBR",2019,"Hib",95.0255807559638,95.0255807559638
"GEO",2019,"Hib",15.574144551604,15.574144551604
"GHA",2019,"Hib",1325.02253203292,1325.02253203292
"GIN",2019,"Hib",838.151459814574,838.151459814574
"GMB",2019,"Hib",204.24822093242,204.24822093242
"GNB",2019,"Hib",137.040377659336,137.040377659336
"GNQ",2019,"Hib",90.0839599863915,90.0839599863915
"GRC",2019,"Hib",9.95747511126322,9.95747511126322
"GRD",2019,"Hib",0.660763583605051,0.660763583605051
"GTM",2019,"Hib",393.068060364474,393.068060364474
"GUY",2019,"Hib",11.7192836464378,11.7192836464378
"HND",2019,"Hib",144.084780400699,144.084780400699
"HRV",2019,"Hib",5.43945611411102,5.43945611411102
"HTI",2019,"Hib",555.547383227238,555.547383227238
"HUN",2019,"Hib",15.0059436122991,15.0059436122991
"IDN",2019,"Hib",4124.68098208698,4124.68098208698
"IND",2019,"Hib",41855.2556212835,41855.2556212835
"IRL",2019,"Hib",6.64732090199903,6.64732090199903
"IRN",2019,"Hib",1024.83023984625,1024.83023984625
"IRQ",2019,"Hib",832.841910996728,832.841910996728
"ISL",2019,"Hib",0.430493258856154,0.430493258856154
"ISR",2019,"Hib",25.438852059622,25.438852059622
"ITA",2019,"Hib",43.5754513279804,43.5754513279804
"JAM",2019,"Hib",4.21151409432824,4.21151409432824
"JOR",2019,"Hib",99.0045552365448,99.0045552365448
"JPN",2019,"Hib",110.454237613615,110.454237613615
"KAZ",2019,"Hib",202.099359621488,202.099359621488
"KEN",2019,"Hib",2211.79200336488,2211.79200336488
"KGZ",2019,"Hib",240.431075329686,240.431075329686
"KHM",2019,"Hib",606.748421918859,606.748421918859
"KIR",2019,"Hib",12.9429256629294,12.9429256629294
"KOR",2019,"Hib",33.0680917558878,33.0680917558878
"KWT",2019,"Hib",12.7702850882835,12.7702850882835
"LAO",2019,"Hib",467.712066439897,467.712066439897
"LBN",2019,"Hib",26.908368605487,26.908368605487
"LBR",2019,"Hib",401.707661676662,401.707661676662
"LBY",2019,"Hib",44.6676326813775,44.6676326813775
"LCA",2019,"Hib",1.02003938261908,1.02003938261908
"LKA",2019,"Hib",63.8360479280344,63.8360479280344
"LSO",2019,"Hib",113.047679716709,113.047679716709
"LTU",2019,"Hib",4.81311699733934,4.81311699733934
"LUX",2019,"Hib",0.799434919454576,0.799434919454576
"LVA",2019,"Hib",5.57935965260718,5.57935965260718
"MAR",2019,"Hib",740.76408510504,740.76408510504
"MDA",2019,"Hib",12.7883933837414,12.7883933837414
"MDG",2019,"Hib",1563.00617152307,1563.00617152307
"MDV",2019,"Hib",2.27097897321402,2.27097897321402
"MEX",2019,"Hib",788.594186260718,788.594186260718
"MKD",2019,"Hib",2.4893782736979,2.4893782736979
"MLI",2019,"Hib",3483.47900022474,3483.47900022474
"MLT",2019,"Hib",0.674160116150103,0.674160116150103
"MMR",2019,"Hib",1583.41702157168,1583.41702157168
"MNE",2019,"Hib",0.902479602353505,0.902479602353505
"MNG",2019,"Hib",74.3434042237073,74.3434042237073
"MOZ",2019,"Hib",2885.76031512312,2885.76031512312
"MRT",2019,"Hib",369.680948406974,369.680948406974
"MUS",2019,"Hib",5.0642322494488,5.0642322494488
"MWI",2019,"Hib",1225.2249044912,1225.2249044912
"MYS",2019,"Hib",129.507139539351,129.507139539351
"NAM",2019,"Hib",56.9360950030173,56.9360950030173
"NER",2019,"Hib",6490.11419806867,6490.11419806867
"NGA",2019,"Hib",18953.320308614,18953.320308614
"NIC",2019,"Hib",119.096754535791,119.096754535791
"NLD",2019,"Hib",18.8412065182825,18.8412065182825
"NOR",2019,"Hib",5.25812241055134,5.25812241055134
"NPL",2019,"Hib",1148.12719513502,1148.12719513502
"NZL",2019,"Hib",9.29004471134608,9.29004471134608
"OMN",2019,"Hib",26.1223772229871,26.1223772229871
"PAK",2019,"Hib",14039.6803496209,14039.6803496209
"PAN",2019,"Hib",54.1650373768692,54.1650373768692
"PER",2019,"Hib",333.079964114293,333.079964114293
"PHL",2019,"Hib",1905.26077306169,1905.26077306169
"PNG",2019,"Hib",225.487379543352,225.487379543352
"POL",2019,"Hib",49.5563207887915,49.5563207887915
"PRK",2019,"Hib",361.602560052442,361.602560052442
"PRT",2019,"Hib",11.5767394876669,11.5767394876669
"PRY",2019,"Hib",58.0727719068915,58.0727719068915
"QAT",2019,"Hib",7.60652338058139,7.60652338058139
"ROU",2019,"Hib",50.5811061397415,50.5811061397415
"RWA",2019,"Hib",1324.95828840368,1324.95828840368
"SAU",2019,"Hib",195.066260684399,195.066260684399
"SDN",2019,"Hib",5038.5276952132,5038.5276952132
