"location_iso3","year","disease","vaccine","target_deaths_averted","observed_deaths_averted","region","income_group","coverage","pop"
"LBN",2022,"Measles","MCV2",43.0024252137424,36.8826968621105,"EMRO","Upper middle income",0.59,82151
"LBN",2022,"PCV","PCV3",24.9696953594905,20.9199166221366,"EMRO","Upper middle income",0.7,82151
"LBN",2022,"D","DTP3",0.910908549605031,0.723407754631976,"EMRO","Upper middle income",0.67,82151
"LBN",2022,"P","DTP3",36.7560005945588,29.1901704851608,"EMRO","Upper middle income",0.67,82151
"LBN",2022,"T","DTP3",5.11607825154143,4.06298819137643,"EMRO","Upper middle income",0.67,82151
"LBN",2022,"Rubella","Rubella",34.9440647395383,28.0218555148308,"EMRO","Upper middle income",0.67,82151
"LBR",2019,"HepB","HepB",1958.8907472988,1958.8907472988,"AFRO","Low income",0.7,152599
"LBR",2019,"Hib","Hib3",401.707661676662,401.707661676662,"AFRO","Low income",0.7,152599
"LBR",2019,"Measles","MCV1",3339.12508156755,3339.12508156755,"AFRO","Low income",0.68,152599
"LBR",2019,"PCV","PCV3",350.234140528357,350.234140528357,"AFRO","Low income",0.68,152599
"LBR",2019,"Rota","Rota",91.6241119503847,91.6241119503847,"AFRO","Low income",0.64,152599
"LBR",2019,"YF","YF",2000.42217530821,2000.42217530821,"AFRO","Low income",0.65,152599
"LBR",2019,"D","DTP3",13.5062785776688,13.5062785776688,"AFRO","Low income",0.7,152599
"LBR",2019,"P","DTP3",487.421750049104,487.421750049104,"AFRO","Low income",0.7,152599
"LBR",2019,"T","DTP3",52.8119599549252,52.8119599549252,"AFRO","Low income",0.7,152599
"LBR",2019,"TB","BCG",115.390270778552,115.390270778552,"AFRO","Low income",0.84,152599
"LBR",2020,"HPV","HPV",1231.58261896043,0,"AFRO","Low income",0,66967
"LBR",2020,"HepB","HepB",1966.51583726594,1826.05042031837,"AFRO","Low income",0.65,153193
"LBR",2020,"Hib","Hib3",403.271330842489,374.466235782311,"AFRO","Low income",0.65,153193
"LBR",2020,"Measles","MCV1",3352.12280958969,3007.05134389664,"AFRO","Low income",0.61,153193
"LBR",2020,"PCV","PCV3",351.59744618222,336.085794144769,"AFRO","Low income",0.65,153193
"LBR",2020,"Rota","Rota",91.9807638452106,93.417963280292,"AFRO","Low income",0.65,153193
"LBR",2020,"YF","YF",2008.20892864299,1513.88057697702,"AFRO","Low income",0.49,153193
"LBR",2020,"D","DTP3",13.5588525098383,12.5903630448498,"AFRO","Low income",0.65,153193
"LBR",2020,"P","DTP3",489.319066017945,454.36770415952,"AFRO","Low income",0.65,153193
"LBR",2020,"T","DTP3",53.0175334135536,49.2305667411569,"AFRO","Low income",0.65,153193
"LBR",2020,"TB","BCG",115.839433753686,117.218474631706,"AFRO","Low income",0.85,153193
"LBR",2021,"HPV","HPV",1243.27922393988,0,"AFRO","Low income",0,67603
"LBR",2021,"HepB","HepB",1979.05744147115,1865.96844481566,"AFRO","Low income",0.66,154170
"LBR",2021,"Hib","Hib3",405.843224403115,382.652183008652,"AFRO","Low income",0.66,154170
"LBR",2021,"Measles","MCV1",3373.50122756551,2877.3981058647,"AFRO","Low income",0.58,154170
"LBR",2021,"PCV","PCV3",353.839785616267,338.229206839079,"AFRO","Low income",0.65,154170
"LBR",2021,"Rota","Rota",92.5673781570706,98.3528392918875,"AFRO","Low income",0.68,154170
"LBR",2021,"YF","YF",2021.01643370709,2021.01643370709,"AFRO","Low income",0.65,154170
"LBR",2021,"D","DTP3",13.6453251221777,12.8655922580533,"AFRO","Low income",0.66,154170
"LBR",2021,"P","DTP3",492.439735549187,464.300322089233,"AFRO","Low income",0.66,154170
"LBR",2021,"T","DTP3",53.3556567621729,50.3067620900488,"AFRO","Low income",0.66,154170
"LBR",2021,"TB","BCG",116.57820854612,112.414701098045,"AFRO","Low income",0.81,154170
"LBR",2022,"HPV","HPV",1352.52412003432,0,"AFRO","Low income",0,68436
"LBR",2022,"HepB","HepB",2085.34148131912,2223.15824726046,"AFRO","Low income",0.78,155423
"LBR",2022,"Hib","Hib3",427.63878047471,455.900719463637,"AFRO","Low income",0.78,155423
"LBR",2022,"Measles","MCV1",3579.9761586035,3951.06765469566,"AFRO","Low income",0.79,155423
"LBR",2022,"PCV","PCV3",375.496527501119,388.19048433814,"AFRO","Low income",0.74,155423
"LBR",2022,"Rota","Rota",99.7987119950962,112.275275505387,"AFRO","Low income",0.77,155423
"LBR",2022,"YF","YF",2169.83763027513,2444.93043141511,"AFRO","Low income",0.78,155423
"LBR",2022,"D","DTP3",14.3781387579184,15.3283661435159,"AFRO","Low income",0.78,155423
"LBR",2022,"P","DTP3",518.88590299187,553.178213236258,"AFRO","Low income",0.78,155423
"LBR",2022,"T","DTP3",56.2210888767709,59.936647559177,"AFRO","Low income",0.78,155423
"LBR",2022,"TB","BCG",118.438532424308,93.7407252012979,"AFRO","Low income",0.67,155423
"LBY",2019,"HepB","HepB",963.985239355422,963.985239355422,"EMRO","Upper middle income",0.73,123758
"LBY",2019,"Hib","Hib3",44.6676326813775,44.6676326813775,"EMRO","Upper middle income",0.73,123758
"LBY",2019,"Measles","MCV1",695.863811996029,695.863811996029,"EMRO","Upper middle income",0.73,123758
"LBY",2019,"Measles","MCV2",112.705565932464,112.705565932464,"EMRO","Upper middle income",0.72,123758
"LBY",2019,"PCV","PCV3",46.0949891274793,46.0949891274793,"EMRO","Upper middle income",0.73,123758
"LBY",2019,"Rota","Rota",12.0032868728593,12.0032868728593,"EMRO","Upper middle income",0.73,123758
"LBY",2019,"D","DTP3",6.78526405646169,6.78526405646169,"EMRO","Upper middle income",0.73,123758
"LBY",2019,"P","DTP3",195.704512829616,195.704512829616,"EMRO","Upper middle income",0.73,123758
"LBY",2019,"T","DTP3",22.6302978502691,22.6302978502691,"EMRO","Upper middle income",0.73,123758
"LBY",2019,"TB","BCG",26.633228691532,26.633228691532,"EMRO","Upper middle income",0.74,123758
"LBY",2019,"Rubella","Rubella",130.120818390248,130.120818390248,"EMRO","Upper middle income",0.73,123758
"LBY",2020,"HepB","HepB",949.715285425178,949.715285425178,"EMRO","Upper middle income",0.73,121926
"LBY",2020,"Hib","Hib3",44.0064139878604,44.0064139878604,"EMRO","Upper middle income",0.73,121926
"LBY",2020,"Measles","MCV1",685.562881926242,685.562881926242,"EMRO","Upper middle income",0.73,121926
"LBY",2020,"Measles","MCV2",111.037176036148,111.037176036148,"EMRO","Upper middle income",0.72,121926
"LBY",2020,"PCV","PCV3",45.4126411573962,45.4126411573962,"EMRO","Upper middle income",0.73,121926
"LBY",2020,"Rota","Rota",11.8256012157617,11.8256012157617,"EMRO","Upper middle income",0.73,121926
"LBY",2020,"D","DTP3",6.6848212264916,6.6848212264916,"EMRO","Upper middle income",0.73,121926
"LBY",2020,"P","DTP3",192.807482597196,192.807482597196,"EMRO","Upper middle income",0.73,121926
"LBY",2020,"T","DTP3",22.2952996629867,22.2952996629867,"EMRO","Upper middle income",0.73,121926
"LBY",2020,"TB","BCG",26.2389747850138,26.2389747850138,"EMRO","Upper middle income",0.74,121926
"LBY",2020,"Rubella","Rubella",128.194629058723,128.194629058723,"EMRO","Upper middle income",0.73,121926
"LBY",2021,"HepB","HepB",940.298050544357,940.298050544357,"EMRO","Upper middle income",0.73,120717
"LBY",2021,"Hib","Hib3",43.5700529614073,43.5700529614073,"EMRO","Upper middle income",0.73,120717
"LBY",2021,"Measles","MCV1",678.764942813593,678.764942813593,"EMRO","Upper middle income",0.73,120717
"LBY",2021,"Measles","MCV2",109.936147987761,109.936147987761,"EMRO","Upper middle income",0.72,120717
"LBY",2021,"PCV","PCV3",44.9623361924232,44.9623361924232,"EMRO","Upper middle income",0.73,120717
"LBY",2021,"Rota","Rota",11.7083403208758,11.7083403208758,"EMRO","Upper middle income",0.73,120717
"LBY",2021,"D","DTP3",6.61853553793602,6.61853553793602,"EMRO","Upper middle income",0.73,120717
"LBY",2021,"P","DTP3",190.895632405604,190.895632405604,"EMRO","Upper middle income",0.73,120717
"LBY",2021,"T","DTP3",22.074222802493,22.074222802493,"EMRO","Upper middle income",0.73,120717
"LBY",2021,"TB","BCG",25.9787930312034,25.9787930312034,"EMRO","Upper middle income",0.74,120717
"LBY",2021,"Rubella","Rubella",126.923470269523,126.923470269523,"EMRO","Upper middle income",0.73,120717
"LBY",2022,"HepB","HepB",949.332156805144,927.640476779812,"EMRO","Upper middle income",0.73,119092
"LBY",2022,"Hib","Hib3",43.9886611761257,42.9835462054219,"EMRO","Upper middle income",0.73,119092
"LBY",2022,"Measles","MCV1",685.286316133388,669.627927877237,"EMRO","Upper middle income",0.73,119092
"LBY",2022,"Measles","MCV2",111.282175754342,108.456271578638,"EMRO","Upper middle income",0.72,119092
"LBY",2022,"PCV","PCV3",45.3943210536706,44.3570875835886,"EMRO","Upper middle income",0.73,119092
"LBY",2022,"Rota","Rota",11.820830600458,11.5507315911905,"EMRO","Upper middle income",0.73,119092
"LBY",2022,"D","DTP3",6.68212447476929,6.5294418705226,"EMRO","Upper middle income",0.73,119092
"LBY",2022,"P","DTP3",192.729701323299,188.325941287873,"EMRO","Upper middle income",0.73,119092
"LBY",2022,"T","DTP3",22.2863054227926,21.7770764846252,"EMRO","Upper middle income",0.73,119092
"LBY",2022,"TB","BCG",26.1629469869546,25.6290863728562,"EMRO","Upper middle income",0.74,119092
"LBY",2022,"Rubella","Rubella",128.142913526625,125.214923509845,"EMRO","Upper middle income",0.73,119092
"LCA",2019,"HPV","HPV",1.61327716810106,1.61327716810106,"PAHO","Upper middle income",0.42,1230
"LCA",2019,"HepB","HepB",17.728962680085,17.728962680085,"PAHO","Upper middle income",0.92,2109
"LCA",2019,"HepB","HepB_BD",5.7301889730744,5.7301889730744,"PAHO","Upper middle income",0.85,2109
"LCA",2019,"Hib","Hib3",1.02003938261908,1.02003938261908,"PAHO","Upper middle income",0.92,2109
"LCA",2019,"Measles","MCV1",12.6592784750389,12.6592784750389,"PAHO","Upper middle income",0.96,2109
"LCA",2019,"Measles","MCV2",1.66134627811358,1.66134627811358,"PAHO","Upper middle income",0.75,2109
"LCA",2019,"D","DTP3",0.147752678666266,0.147752678666266,"PAHO","Upper middle income",0.92,2109
"LCA",2019,"P","DTP3",3.94677841520784,3.94677841520784,"PAHO","Upper middle income",0.92,2109
"LCA",2019,"T","DTP3",0.480278104656046,0.480278104656046,"PAHO","Upper middle income",0.92,2109
"LCA",2019,"TB","BCG",0.530637328693999,0.530637328693999,"PAHO","Upper middle income",0.95,2109
"LCA",2019,"Rubella","Rubella",2.77926555523274,2.77926555523274,"PAHO","Upper middle income",0.96,2109
"LCA",2020,"HPV","HPV",4.30382125820782,0,"PAHO","Upper middle income",0,1188
"LCA",2020,"HepB","HepB",17.5776486316063,16.4312802425885,"PAHO","Upper middle income",0.86,2091
"LCA",2020,"HepB","HepB_BD",5.68128266604958,5.74812128565016,"PAHO","Upper middle income",0.86,2091
"LCA",2020,"Hib","Hib3",1.01133349884139,0.94537696630826,"PAHO","Upper middle income",0.86,2091
"LCA",2020,"Measles","MCV1",12.5512334240428,11.6360393202064,"PAHO","Upper middle income",0.89,2091
"LCA",2020,"Measles","MCV2",1.64716693576837,1.55931803252739,"PAHO","Upper middle income",0.71,2091
"LCA",2020,"D","DTP3",0.146491631622173,0.136937829559857,"PAHO","Upper middle income",0.86,2091
"LCA",2020,"P","DTP3",3.91309325092442,3.65789151716848,"PAHO","Upper middle income",0.86,2091
"LCA",2020,"T","DTP3",0.476179002767089,0.445123850412714,"PAHO","Upper middle income",0.86,2091
"LCA",2020,"TB","BCG",0.526108418349526,0.492880518243241,"PAHO","Upper middle income",0.89,2091
"LCA",2020,"Rubella","Rubella",2.75554493882961,2.55461978703996,"PAHO","Upper middle income",0.89,2091
"LCA",2021,"HPV","HPV",4.95984358632046,0,"PAHO","Upper middle income",0,1230
"LCA",2021,"HepB","HepB",17.3927092390212,15.1240949904533,"PAHO","Upper middle income",0.8,2069
"LCA",2021,"HepB","HepB_BD",5.62150829079702,6.21672681570494,"PAHO","Upper middle income",0.94,2069
"LCA",2021,"Hib","Hib3",1.00069297422422,0.870167803673235,"PAHO","Upper middle income",0.8,2069
"LCA",2021,"Measles","MCV1",12.4191783617143,9.96121597762502,"PAHO","Upper middle income",0.77,2069
"LCA",2021,"Measles","MCV2",1.62983662845756,1.43425623304265,"PAHO","Upper middle income",0.66,2069
"LCA",2021,"D","DTP3",0.144950351901614,0.126043784262273,"PAHO","Upper middle income",0.8,2069
"LCA",2021,"P","DTP3",3.87192249457801,3.36688912572001,"PAHO","Upper middle income",0.8,2069
"LCA",2021,"T","DTP3",0.471168989347254,0.409712164649786,"PAHO","Upper middle income",0.8,2069
"LCA",2021,"TB","BCG",0.52057308348406,0.443857050128515,"PAHO","Upper middle income",0.81,2069
"LCA",2021,"Rubella","Rubella",2.72655307433691,2.18692277837439,"PAHO","Upper middle income",0.77,2069
"LCA",2022,"HPV","HPV",5.34489406024005,0,"PAHO","Upper middle income",0,1043
"LCA",2022,"HepB","HepB",17.2211258001405,15.1207141813991,"PAHO","Upper middle income",0.81,2043
"LCA",2022,"HepB","HepB_BD",5.64568664858175,5.3549529350585,"PAHO","Upper middle income",0.82,2043
"LCA",2022,"Hib","Hib3",0.990820887051284,0.869973288154048,"PAHO","Upper middle income",0.81,2043
"LCA",2022,"Measles","MCV1",12.2631132880533,10.347001836795,"PAHO","Upper middle income",0.81,2043
"LCA",2022,"Measles","MCV2",1.68801822122489,1.35185849919217,"PAHO","Upper middle income",0.63,2043
"LCA",2022,"D","DTP3",0.143520380325338,0.126015608694259,"PAHO","Upper middle income",0.81,2043
"LCA",2022,"P","DTP3",3.83372500805827,3.36613649825716,"PAHO","Upper middle income",0.81,2043
"LCA",2022,"T","DTP3",0.466520789094198,0.409620578436084,"PAHO","Upper middle income",0.81,2043
"LCA",2022,"TB","BCG",0.514031324097601,0.481566187838805,"PAHO","Upper middle income",0.89,2043
"LCA",2022,"Rubella","Rubella",2.69228996175462,2.27161965523046,"PAHO","Upper middle income",0.81,2043
"LKA",2019,"HPV","HPV",612.976183095746,612.976183095746,"SEARO","Lower middle income",0.82,176456
"LKA",2019,"HepB","HepB",5151.23012794153,5151.23012794153,"SEARO","Lower middle income",0.99,316871
"LKA",2019,"Hib","Hib3",63.8360479280344,63.8360479280344,"SEARO","Lower middle income",0.99,316871
"LKA",2019,"JE","JE",99.1065329838571,99.1065329838571,"SEARO","Lower middle income",0.99,316871
"LKA",2019,"Measles","MCV1",1408.4024689412,1408.4024689412,"SEARO","Lower middle income",0.99,316871
"LKA",2019,"Measles","MCV2",203.702606373973,203.702606373973,"SEARO","Lower middle income",0.99,326134
"LKA",2019,"D","DTP3",13.9571059924676,13.9571059924676,"SEARO","Lower middle income",0.99,316871
"LKA",2019,"P","DTP3",359.21008351063,359.21008351063,"SEARO","Lower middle income",0.99,316871
"LKA",2019,"T","DTP3",49.9270513193333,49.9270513193333,"SEARO","Lower middle income",0.99,316871
"LKA",2019,"TB","BCG",42.3925171119408,42.3925171119408,"SEARO","Lower middle income",0.99,316871
"LKA",2019,"Rubella","Rubella",45.8572693186284,45.8572693186284,"SEARO","Lower middle income",0.99,316871
"LKA",2020,"HPV","HPV",627.254256483063,0,"SEARO","Lower middle income",0,176267
"LKA",2020,"HepB","HepB",5074.10904167313,4920.34816162243,"SEARO","Lower middle income",0.96,312127
"LKA",2020,"Hib","Hib3",62.880333421593,60.9748687724538,"SEARO","Lower middle income",0.96,312127
"LKA",2020,"JE","JE",97.6227702145427,96.5676554253552,"SEARO","Lower middle income",0.9793,312127
"LKA",2020,"Measles","MCV1",1387.31672328238,1345.27682257685,"SEARO","Lower middle income",0.96,312127
"LKA",2020,"Measles","MCV2",200.238586508058,194.170750553269,"SEARO","Lower middle income",0.96,320588
"LKA",2020,"D","DTP3",13.7481486854617,13.3315381192355,"SEARO","Lower middle income",0.96,312127
"LKA",2020,"P","DTP3",353.832208488383,343.110020352372,"SEARO","Lower middle income",0.96,312127
"LKA",2020,"T","DTP3",49.1795738554476,47.6892837386158,"SEARO","Lower middle income",0.96,312127
"LKA",2020,"TB","BCG",41.757842114295,41.757842114295,"SEARO","Lower middle income",0.99,312127
"LKA",2020,"Rubella","Rubella",45.1707221570151,43.8019123946813,"SEARO","Lower middle income",0.96,312127
"LKA",2021,"HPV","HPV",611.194537650224,0,"SEARO","Lower middle income",0,171754
"LKA",2021,"HepB","HepB",4986.01478229529,4834.92342525604,"SEARO","Lower middle income",0.96,306708
"LKA",2021,"Hib","Hib3",61.7886350846608,59.9162522033075,"SEARO","Lower middle income",0.96,306708
"LKA",2021,"JE","JE",95.9278902721071,93.8446078066017,"SEARO","Lower middle income",0.9685,306708
"LKA",2021,"Measles","MCV1",1363.23079248028,1335.69077647057,"SEARO","Lower middle income",0.97,306708
"LKA",2021,"Measles","MCV2",196.171205085983,192.208150437781,"SEARO","Lower middle income",0.97,314076
"LKA",2021,"D","DTP3",13.5094598897903,13.1000823173724,"SEARO","Lower middle income",0.96,306708
"LKA",2021,"P","DTP3",347.68914256394,337.153107940791,"SEARO","Lower middle income",0.96,306708
"LKA",2021,"T","DTP3",48.3257415669155,46.8613251557968,"SEARO","Lower middle income",0.96,306708
"LKA",2021,"TB","BCG",41.0328623899604,41.0328623899604,"SEARO","Lower middle income",0.99,306708
"LKA",2021,"Rubella","Rubella",44.3864896383004,43.4897928779307,"SEARO","Lower middle income",0.97,306708
"LKA",2022,"HPV","HPV",658.732647475695,0,"SEARO","Lower middle income",0,172772
"LKA",2022,"HepB","HepB",4924.10982940531,4874.37134628,"SEARO","Lower middle income",0.98,302900
"LKA",2022,"Hib","Hib3",61.0214848231666,60.4051061885891,"SEARO","Lower middle income",0.98,302900
"LKA",2022,"JE","JE",94.7368766495208,94.2966851014524,"SEARO","Lower middle income",0.9854,302900
"LKA",2022,"Measles","MCV1",1346.30530355346,1346.30530355346,"SEARO","Lower middle income",0.99,302900
"LKA",2022,"Measles","MCV2",193.244339400502,191.292376376255,"SEARO","Lower middle income",0.98,309390
"LKA",2022,"D","DTP3",13.3417302470672,13.2069652950766,"SEARO","Lower middle income",0.98,302900
"LKA",2022,"P","DTP3",343.372332259405,339.903924862845,"SEARO","Lower middle income",0.98,302900
"LKA",2022,"T","DTP3",47.7257427932062,47.2436645831738,"SEARO","Lower middle income",0.98,302900
"LKA",2022,"TB","BCG",40.5234099466562,40.5234099466562,"SEARO","Lower middle income",0.99,302900
"LKA",2022,"Rubella","Rubella",43.835399505201,43.835399505201,"SEARO","Lower middle income",0.99,302900
"LSO",2019,"HPV","HPV",0,0,"AFRO","Lower middle income",0,24377
"LSO",2019,"HepB","HepB",513.219308436779,513.219308436779,"AFRO","Lower middle income",0.87,56987
"LSO",2019,"Hib","Hib3",113.047679716709,113.047679716709,"AFRO","Lower middle income",0.87,56987
"LSO",2019,"Measles","MCV1",1599.58554616601,1599.58554616601,"AFRO","Lower middle income",0.9,56987
"LSO",2019,"Measles","MCV2",158.348067580138,158.348067580138,"AFRO","Lower middle income",0.82,54896
"LSO",2019,"PCV","PCV3",103.308035139522,103.308035139522,"AFRO","Lower middle income",0.87,56987
"LSO",2019,"Rota","Rota",40.9520235579646,40.9520235579646,"AFRO","Lower middle income",0.87,56987
"LSO",2019,"D","DTP3",11.4099071188916,11.4099071188916,"AFRO","Lower middle income",0.87,56987
"LSO",2019,"P","DTP3",485.412835650344,485.412835650344,"AFRO","Lower middle income",0.87,56987
"LSO",2019,"T","DTP3",29.1205442469106,29.1205442469106,"AFRO","Lower middle income",0.87,56987
"LSO",2019,"TB","BCG",197.297413317196,197.297413317196,"AFRO","Lower middle income",0.96,56987
"LSO",2019,"Rubella","Rubella",22.6134258952294,22.6134258952294,"AFRO","Lower middle income",0.9,56987
"LSO",2020,"HepB","HepB",511.553216660395,511.553216660395,"AFRO","Lower middle income",0.87,56802
"LSO",2020,"Hib","Hib3",112.680686880666,112.680686880666,"AFRO","Lower middle income",0.87,56802
"LSO",2020,"Measles","MCV1",1594.39272453931,1594.39272453931,"AFRO","Lower middle income",0.9,56802
"LSO",2020,"Measles","MCV2",157.955774203737,157.955774203737,"AFRO","Lower middle income",0.82,54760
"LSO",2020,"PCV","PCV3",102.972660641815,102.972660641815,"AFRO","Lower middle income",0.87,56802
"LSO",2020,"Rota","Rota",40.8190787747996,40.8190787747996,"AFRO","Lower middle income",0.87,56802
"LSO",2020,"D","DTP3",11.3728665163508,11.3728665163508,"AFRO","Lower middle income",0.87,56802
"LSO",2020,"P","DTP3",483.83701354012,483.83701354012,"AFRO","Lower middle income",0.87,56802
"LSO",2020,"T","DTP3",29.0260086390408,29.0260086390408,"AFRO","Lower middle income",0.87,56802
"LSO",2020,"TB","BCG",196.656915985108,196.656915985108,"AFRO","Lower middle income",0.96,56802
"LSO",2020,"Rubella","Rubella",22.5400146998582,22.5400146998582,"AFRO","Lower middle income",0.9,56802
"LSO",2021,"HPV","HPV",288.648369636176,0,"AFRO","Lower middle income",0,25347
"LSO",2021,"HepB","HepB",509.355776695867,509.355776695867,"AFRO","Lower middle income",0.87,56558
"LSO",2021,"Hib","Hib3",112.196653086101,112.196653086101,"AFRO","Lower middle income",0.87,56558
"LSO",2021,"Measles","MCV1",1587.54381385329,1587.54381385329,"AFRO","Lower middle income",0.9,56558
"LSO",2021,"Measles","MCV2",157.716359863727,157.716359863727,"AFRO","Lower middle income",0.82,54677
"LSO",2021,"PCV","PCV3",102.530328871867,102.530328871867,"AFRO","Lower middle income",0.87,56558
"LSO",2021,"Rota","Rota",40.6437353851117,34.5705335459571,"AFRO","Lower middle income",0.74,56558
"LSO",2021,"D","DTP3",11.3240129648915,11.3240129648915,"AFRO","Lower middle income",0.87,56558
"LSO",2021,"P","DTP3",481.758631946095,481.758631946095,"AFRO","Lower middle income",0.87,56558
"LSO",2021,"T","DTP3",28.9013238373098,28.9013238373098,"AFRO","Lower middle income",0.87,56558
"LSO",2021,"TB","BCG",195.812151936301,195.812151936301,"AFRO","Lower middle income",0.96,56558
"LSO",2021,"Rubella","Rubella",22.4431912854227,22.4431912854227,"AFRO","Lower middle income",0.9,56558
"LSO",2022,"HPV","HPV",395.486529648571,424.781828141058,"AFRO","Lower middle income",0.58,25725
"LSO",2022,"HepB","HepB",513.671224083615,510.616602905023,"AFRO","Lower middle income",0.87,56698
"LSO",2022,"Hib","Hib3",113.147223935842,112.474377394458,"AFRO","Lower middle income",0.87,56698
"LSO",2022,"Measles","MCV1",1593.53155135274,1432.32616503533,"AFRO","Lower middle income",0.81,56698
"LSO",2022,"Measles","MCV2",160.285558015394,144.255406439495,"AFRO","Lower middle income",0.75,54678
"LSO",2022,"PCV","PCV3",103.39900310732,102.784125789051,"AFRO","Lower middle income",0.87,56698
"LSO",2022,"Rota","Rota",40.9880838930127,40.7443422480473,"AFRO","Lower middle income",0.87,56698
"LSO",2022,"D","DTP3",11.4199541211599,11.3520436911386,"AFRO","Lower middle income",0.87,56698
"LSO",2022,"P","DTP3",485.840266286719,482.951145975454,"AFRO","Lower middle income",0.87,56698
"LSO",2022,"T","DTP3",29.1461863639807,28.9728642973194,"AFRO","Lower middle income",0.87,56698
"LSO",2022,"TB","BCG",196.296852620043,173.804504923996,"AFRO","Lower middle income",0.85,56698
"LSO",2022,"Rubella","Rubella",22.5278402487423,20.2488711331873,"AFRO","Lower middle income",0.81,56698
"LTU",2019,"HPV","HPV",26.7774796937255,26.7774796937255,"EURO","High income",0.66,14342
"LTU",2019,"HepB","HepB",204.923342143788,204.923342143788,"EURO","High income",0.92,28540
"LTU",2019,"HepB","HepB_BD",106.443646063728,106.443646063728,"EURO","High income",0.96,28540
"LTU",2019,"Hib","Hib3",4.81311699733934,4.81311699733934,"EURO","High income",0.92,28540
"LTU",2019,"Measles","MCV1",101.320918310841,101.320918310841,"EURO","High income",0.93,28540
"LTU",2019,"Measles","MCV2",17.0090391670731,17.0090391670731,"EURO","High income",0.93,28540
"LTU",2019,"PCV","PCV3",4.44494927855296,4.44494927855296,"EURO","High income",0.82,28540
"LTU",2019,"Rota","Rota",0.635345315614998,0.635345315614998,"EURO","High income",0.45,28540
"LTU",2019,"D","DTP3",0.970265024538005,0.970265024538005,"EURO","High income",0.92,28540
"LTU",2019,"P","DTP3",25.0922260738439,25.0922260738439,"EURO","High income",0.92,28540
"LTU",2019,"T","DTP3",2.92837558826959,2.92837558826959,"EURO","High income",0.92,28540
"LTU",2019,"TB","BCG",3.15503383290515,3.15503383290515,"EURO","High income",0.97,28540
"LTU",2019,"Rubella","Rubella",26.667831673499,26.667831673499,"EURO","High income",0.93,28540
"LTU",2020,"HPV","HPV",35.4877731369042,0,"EURO","High income",0,13489
"LTU",2020,"HepB","HepB",198.051876186129,195.899138401497,"EURO","High income",0.91,27583
"LTU",2020,"HepB","HepB_BD",102.874389957106,101.802781728386,"EURO","High income",0.95,27583
"LTU",2020,"Hib","Hib3",4.65172411133886,4.60116189273735,"EURO","High income",0.91,27583
"LTU",2020,"Measles","MCV1",97.923436922492,94.7646163766051,"EURO","High income",0.9,27583
"LTU",2020,"Measles","MCV2",16.4386940205108,16.0851737189945,"EURO","High income",0.91,27583
"LTU",2020,"PCV","PCV3",4.29590175018662,4.34829079592061,"EURO","High income",0.83,27583
"LTU",2020,"Rota","Rota",0.614040989509757,0.654977055477075,"EURO","High income",0.48,27583
"LTU",2020,"D","DTP3",0.937730209244281,0.927537489578583,"EURO","High income",0.91,27583
"LTU",2020,"P","DTP3",24.2508364328955,23.9872403847118,"EURO","High income",0.91,27583
"LTU",2020,"T","DTP3",2.83018163459145,2.7994187907372,"EURO","High income",0.91,27583
"LTU",2020,"TB","BCG",3.04923960101691,3.01780414121262,"EURO","High income",0.96,27583
"LTU",2020,"Rubella","Rubella",25.7736090066616,24.9422022645113,"EURO","High income",0.9,27583
"LTU",2021,"HPV","HPV",36.8479316891897,0,"EURO","High income",0,14006
"LTU",2021,"HepB","HepB",194.239181908681,190.016590997623,"EURO","High income",0.9,27052
"LTU",2021,"HepB","HepB_BD",100.893956318009,97.7410201830708,"EURO","High income",0.93,27052
"LTU",2021,"Hib","Hib3",4.56217382663013,4.46299613474687,"EURO","High income",0.9,27052
"LTU",2021,"Measles","MCV1",96.0383140204928,90.8749638043373,"EURO","High income",0.88,27052
"LTU",2021,"Measles","MCV2",16.1222329203806,15.2554462042311,"EURO","High income",0.88,27052
"LTU",2021,"PCV","PCV3",4.21320139745672,4.21320139745672,"EURO","High income",0.82,27052
"LTU",2021,"Rota","Rota",0.602220093833809,0.642368100089396,"EURO","High income",0.48,27052
"LTU",2021,"D","DTP3",0.919677976307011,0.899684976822076,"EURO","High income",0.9,27052
"LTU",2021,"P","DTP3",23.7839838734978,23.266940745813,"EURO","High income",0.9,27052
"LTU",2021,"T","DTP3",2.77569784211173,2.71535658467452,"EURO","High income",0.9,27052
"LTU",2021,"TB","BCG",2.99053872627015,2.86721754168169,"EURO","High income",0.93,27052
"LTU",2021,"Rubella","Rubella",25.2774415708302,23.9184393358394,"EURO","High income",0.88,27052
"LTU",2022,"HPV","HPV",36.2612482130588,0,"EURO","High income",0,13783
"LTU",2022,"HepB","HepB",190.088012137344,185.717827368666,"EURO","High income",0.9,26440
"LTU",2022,"HepB","HepB_BD",98.6114226322692,97.584220313183,"EURO","High income",0.95,26440
"LTU",2022,"Hib","Hib3",4.46467363179511,4.36202934358669,"EURO","High income",0.9,26440
"LTU",2022,"Measles","MCV1",93.8656299978497,87.8097829012142,"EURO","High income",0.87,26440
"LTU",2022,"Measles","MCV2",15.7574980931119,14.7408853129111,"EURO","High income",0.87,26440
"LTU",2022,"PCV","PCV3",4.20793632037894,4.06766761794322,"EURO","High income",0.81,26440
