"location_iso3","year","disease","v_at_id","target"
"GRD",2022,"P",20,3.6278263373891
"GRD",2022,"Rubella",17,2.25211382423869
"GRD",2022,"T",20,0.47430496067335
"GRD",2023,"D",20,0.166057055318976
"GRD",2023,"HPV",2,11.4115425941996
"GRD",2023,"HepB",3,15.6773423633346
"GRD",2023,"HepB",4,6.35340284676965
"GRD",2023,"Hib",5,0.630227347220279
"GRD",2023,"Measles",8,7.96351508546606
"GRD",2023,"Measles",9,1.16929223237477
"GRD",2023,"P",20,3.58061221721134
"GRD",2023,"Rubella",17,2.22280382897907
"GRD",2023,"T",20,0.468132148269585
"GRD",2024,"D",20,0.163170633083004
"GRD",2024,"HPV",2,11.4677017605096
"GRD",2024,"HepB",3,15.4048370517623
"GRD",2024,"HepB",4,6.23532205044352
"GRD",2024,"Hib",5,0.619272665257263
"GRD",2024,"Measles",8,7.82509237903522
"GRD",2024,"Measles",9,1.17140336602106
"GRD",2024,"P",20,3.51837361673574
"GRD",2024,"Rubella",17,2.18416680518117
"GRD",2024,"T",20,0.459995023113757
"GRD",2025,"D",20,0.16087427106424
"GRD",2025,"HPV",2,11.5013972602956
"GRD",2025,"HepB",3,15.1880389549324
"GRD",2025,"HepB",4,6.14020140895859
"GRD",2025,"Hib",5,0.610557406874757
"GRD",2025,"Measles",8,7.71496689509845
"GRD",2025,"Measles",9,1.17389788639811
"GRD",2025,"P",20,3.46885821443181
"GRD",2025,"Rubella",17,2.1534281998372
"GRD",2025,"T",20,0.453521339216475
"GRD",2026,"D",20,0.158310013477364
"GRD",2026,"HPV",2,11.5070131769266
"GRD",2026,"HepB",3,14.9459490056676
"GRD",2026,"HepB",4,6.03524070111314
"GRD",2026,"Hib",5,0.600825418953725
"GRD",2026,"Measles",8,7.59199407749138
"GRD",2026,"Measles",9,1.17119218009887
"GRD",2026,"P",20,3.413566302709
"GRD",2026,"Rubella",17,2.11910360235685
"GRD",2026,"T",20,0.446292429787996
"GRD",2027,"D",20,0.155649498874155
"GRD",2027,"HPV",2,11.7977928602653
"GRD",2027,"HepB",3,14.6947714919086
"GRD",2027,"HepB",4,5.92699997114753
"GRD",2027,"Hib",5,0.59072811199257
"GRD",2027,"Measles",8,7.4644051103315
"GRD",2027,"Measles",9,1.16497484214786
"GRD",2027,"P",20,3.35619884503597
"GRD",2027,"Rubella",17,2.08349052927358
"GRD",2027,"T",20,0.43879216179691
"GRD",2028,"D",20,0.15366880797506
"GRD",2028,"HPV",2,12.057373006765
"GRD",2028,"HepB",3,14.5077757073489
"GRD",2028,"HepB",4,5.84499941814327
"GRD",2028,"Hib",5,0.58321090311155
"GRD",2028,"Measles",8,7.36941810827797
"GRD",2028,"Measles",9,1.16150584194119
"GRD",2028,"P",20,3.31349011448433
"GRD",2028,"Rubella",17,2.05697742926663
"GRD",2028,"T",20,0.433208387690654
"GRD",2029,"D",20,0.151420868382139
"GRD",2029,"HPV",2,12.2773297414793
"GRD",2029,"HepB",3,14.2955491413495
"GRD",2029,"HepB",4,5.75315879877851
"GRD",2029,"Hib",5,0.574679419738943
"GRD",2029,"Measles",8,7.26161479438051
"GRD",2029,"Measles",9,1.15405364653862
"GRD",2029,"P",20,3.26501882276773
"GRD",2029,"Rubella",17,2.02688699604258
"GRD",2029,"T",20,0.426871211659242
"GRD",2030,"D",20,0.149250743538144
"GRD",2030,"HPV",2,12.4610950134605
"GRD",2030,"HepB",3,14.0906690169541
"GRD",2030,"HepB",4,5.66459820153391
"GRD",2030,"Hib",5,0.566443262467932
"GRD",2030,"Measles",8,7.15754320344867
"GRD",2030,"Measles",9,1.14551035754549
"GRD",2030,"P",20,3.2182254148372
"GRD",2030,"Rubella",17,1.99783817421848
"GRD",2030,"T",20,0.420753403516243
"GTM",2019,"D",20,31.7802767663941
"GTM",2019,"HepB",3,531.637023663371
"GTM",2019,"HepB",4,101.940827980182
"GTM",2019,"Hib",5,393.068060364474
"GTM",2019,"Measles",8,3420.81566878852
"GTM",2019,"Measles",9,292.52529215499
"GTM",2019,"P",20,911.620951823409
"GTM",2019,"PCV",13,370.973811560546
"GTM",2019,"Rota",15,175.235836649123
"GTM",2019,"Rubella",17,77.0976835936352
"GTM",2019,"T",20,118.395405229806
"GTM",2019,"TB",21,131.919517255519
"GTM",2020,"D",20,30.8318853399006
"GTM",2020,"HPV",2,1121.15355257755
"GTM",2020,"HepB",3,515.771837876757
"GTM",2020,"HepB",4,98.8986956546297
"GTM",2020,"Hib",5,381.338068797116
"GTM",2020,"Measles",8,3318.73121320806
"GTM",2020,"Measles",9,288.988988202303
"GTM",2020,"P",20,884.416232957166
"GTM",2020,"PCV",13,359.903159629986
"GTM",2020,"Rota",15,170.006424510454
"GTM",2020,"Rubella",17,74.7969238280679
"GTM",2020,"T",20,114.86223312808
"GTM",2020,"TB",21,127.982756727222
"GTM",2021,"D",20,29.8977221963779
"GTM",2021,"HPV",2,1250.55862164444
"GTM",2021,"HepB",3,500.144670218998
"GTM",2021,"HepB",4,95.9022030495063
"GTM",2021,"Hib",5,369.784056930337
"GTM",2021,"Measles",8,3218.17828404206
"GTM",2021,"Measles",9,283.971142253884
"GTM",2021,"P",20,857.619654050181
"GTM",2021,"PCV",13,348.99859562888
"GTM",2021,"Rota",15,164.855466851234
"GTM",2021,"Rubella",17,72.530681309365
"GTM",2021,"T",20,111.382067592043
"GTM",2021,"TB",21,124.10505761726
"GTM",2022,"D",20,29.6551604970965
"GTM",2022,"HPV",2,1456.09904518024
"GTM",2022,"HepB",3,496.086971766319
"GTM",2022,"HepB",4,112.278710527437
"GTM",2022,"Hib",5,366.783980582478
"GTM",2022,"Measles",8,3165.37489585442
"GTM",2022,"Measles",9,283.260424132673
"GTM",2022,"P",20,850.661743368652
"GTM",2022,"PCV",13,344.299644129786
"GTM",2022,"Rota",15,163.204074643982
"GTM",2022,"Rubella",17,71.3406087333106
"GTM",2022,"T",20,110.478419367367
"GTM",2022,"TB",21,122.861870909871
"GTM",2023,"D",20,29.9478805854413
"GTM",2023,"HPV",2,1469.24950427738
"GTM",2023,"HepB",3,500.983745878075
"GTM",2023,"HepB",4,127.246207242831
"GTM",2023,"Hib",5,370.404431033592
"GTM",2023,"Measles",8,3171.80098475949
"GTM",2023,"Measles",9,281.270838683023
"GTM",2023,"P",20,859.058453300294
"GTM",2023,"PCV",13,345.984301470841
"GTM",2023,"Rota",15,164.530266800639
"GTM",2023,"Rubella",17,71.4854386853211
"GTM",2023,"T",20,111.568929488888
"GTM",2023,"TB",21,123.860243345782
"GTM",2024,"D",20,30.2724186389186
"GTM",2024,"HPV",2,1484.88351048848
"GTM",2024,"HepB",3,506.412787484114
"GTM",2024,"HepB",4,139.812727063566
"GTM",2024,"Hib",5,374.418415686165
"GTM",2024,"Measles",8,3183.05883371911
"GTM",2024,"Measles",9,282.170192581782
"GTM",2024,"P",20,868.367865278947
"GTM",2024,"PCV",13,348.159202358017
"GTM",2024,"Rota",15,166.054781266584
"GTM",2024,"Rubella",17,71.7391659132899
"GTM",2024,"T",20,112.777975421256
"GTM",2024,"TB",21,125.007915056331
"GTM",2025,"D",20,30.7573256565771
"GTM",2025,"HPV",2,1483.26380584895
"GTM",2025,"HepB",3,514.524564656994
"GTM",2025,"HepB",4,151.108303335671
"GTM",2025,"Hib",5,380.415892117512
"GTM",2025,"Measles",8,3212.39470747622
"GTM",2025,"Measles",9,287.536251432102
"GTM",2025,"P",20,882.277479730484
"GTM",2025,"PCV",13,352.282403003601
"GTM",2025,"Rota",15,168.479019066273
"GTM",2025,"Rubella",17,72.4003321765015
"GTM",2025,"T",20,114.584465757274
"GTM",2025,"TB",21,126.832908655602
"GTM",2026,"D",20,30.9911698975712
"GTM",2026,"HPV",2,1498.12652413646
"GTM",2026,"HepB",3,518.436432926637
"GTM",2026,"HepB",4,159.505273149263
"GTM",2026,"Hib",5,383.30814830869
"GTM",2026,"Measles",8,3216.69576926925
"GTM",2026,"Measles",9,293.049325398494
"GTM",2026,"P",20,888.985329102609
"GTM",2026,"PCV",13,353.630104420119
"GTM",2026,"Rota",15,169.547054790842
"GTM",2026,"Rubella",17,72.4972686774246
"GTM",2026,"T",20,115.455637644059
"GTM",2026,"TB",21,127.636938013358
"GTM",2027,"D",20,31.381647349482
"GTM",2027,"HPV",2,1555.74601696127
"GTM",2027,"HepB",3,524.968543136609
"GTM",2027,"HepB",4,167.322683828416
"GTM",2027,"Hib",5,388.137691354109
"GTM",2027,"Measles",8,3238.4224738208
"GTM",2027,"Measles",9,299.732149793714
"GTM",2027,"P",20,900.186220428795
"GTM",2027,"PCV",13,356.862128307256
"GTM",2027,"Rota",15,171.490204789124
"GTM",2027,"Rubella",17,72.9869409530551
"GTM",2027,"T",20,116.910336622671
"GTM",2027,"TB",21,129.099763281466
"GTM",2028,"D",20,31.4604231057555
"GTM",2028,"HPV",2,1609.8261552034
"GTM",2028,"HepB",3,526.286345020775
"GTM",2028,"HepB",4,172.327713970124
"GTM",2028,"Hib",5,389.11201369717
"GTM",2028,"Measles",8,3229.15214856263
"GTM",2028,"Measles",9,303.706042871847
"GTM",2028,"P",20,902.445912200599
"GTM",2028,"PCV",13,356.644693772866
"GTM",2028,"Rota",15,171.747542165529
"GTM",2028,"Rubella",17,72.7780081508332
"GTM",2028,"T",20,117.203810705822
"GTM",2028,"TB",21,129.293489765251
"GTM",2029,"D",20,31.6483851956156
"GTM",2029,"HPV",2,1632.80496491349
"GTM",2029,"HepB",3,529.430672766858
"GTM",2029,"HepB",4,176.967393334519
"GTM",2029,"Hib",5,391.436785587184
"GTM",2029,"Measles",8,3232.28446200855
"GTM",2029,"Measles",9,308.978996313821
"GTM",2029,"P",20,907.837626707194
"GTM",2029,"PCV",13,357.759926628879
"GTM",2029,"Rota",15,172.618095668658
"GTM",2029,"Rubella",17,72.8486036269862
"GTM",2029,"T",20,117.904051548921
"GTM",2029,"TB",21,129.94885227599
"GTM",2030,"D",20,31.9307816427718
"GTM",2030,"HPV",2,1645.69704255624
"GTM",2030,"HepB",3,534.154747631366
"GTM",2030,"HepB",4,181.375122955486
"GTM",2030,"Hib",5,394.929550126443
"GTM",2030,"Measles",8,3246.07062000159
"GTM",2030,"Measles",9,310.966762624589
"GTM",2030,"P",20,915.938201785267
"GTM",2030,"PCV",13,360.02394018834
"GTM",2030,"Rota",15,174.01844186464
"GTM",2030,"Rubella",17,73.1593133961844
"GTM",2030,"T",20,118.956101600036
"GTM",2030,"TB",21,131.003048710333
"GUY",2019,"D",20,3.73666822359149
"GUY",2019,"HepB",3,19.9849813586247
"GUY",2019,"HepB",4,2.13204146207634
"GUY",2019,"Hib",5,11.7192836464378
"GUY",2019,"Measles",8,159.248123049504
"GUY",2019,"Measles",9,13.0939496307564
"GUY",2019,"P",20,99.0453866807844
"GUY",2019,"PCV",13,12.0759689096101
"GUY",2019,"Rota",15,5.18755191992059
"GUY",2019,"Rubella",17,2.98931952997791
"GUY",2019,"T",20,9.14881462050745
"GUY",2019,"TB",21,21.9407092905796
"GUY",2019,"YF",19,66.0363695709345
"GUY",2020,"D",20,3.80399136706314
"GUY",2020,"HPV",2,67.9682341066297
"GUY",2020,"HepB",3,20.3450485861057
"GUY",2020,"HepB",4,2.1704542203546
"GUY",2020,"Hib",5,11.9304287005619
"GUY",2020,"Measles",8,162.11727909819
"GUY",2020,"Measles",9,12.9842237958618
"GUY",2020,"P",20,100.829876600338
"GUY",2020,"PCV",13,12.2935403231833
"GUY",2020,"Rota",15,5.28101547656351
"GUY",2020,"Rubella",17,3.04317777362093
"GUY",2020,"T",20,9.31364781479623
"GUY",2020,"TB",21,22.3360126547139
"GUY",2020,"YF",19,67.2261396326441
"GUY",2021,"D",20,3.73666822359149
"GUY",2021,"HPV",2,68.5502473502508
"GUY",2021,"HepB",3,19.9849813586247
"GUY",2021,"HepB",4,2.13204146207634
"GUY",2021,"Hib",5,11.7192836464378
"GUY",2021,"Measles",8,159.248123049504
"GUY",2021,"Measles",9,13.0216303304849
"GUY",2021,"P",20,99.0453866807844
"GUY",2021,"PCV",13,12.0759689096101
"GUY",2021,"Rota",15,5.18755191992059
"GUY",2021,"Rubella",17,2.98931952997791
"GUY",2021,"T",20,9.14881462050745
"GUY",2021,"TB",21,21.9407092905796
"GUY",2021,"YF",19,66.0363695709345
"GUY",2022,"D",20,3.73059043980586
"GUY",2022,"HPV",2,77.047413358196
"GUY",2022,"HepB",3,19.9524752894771
"GUY",2022,"HepB",4,3.59565013873173
"GUY",2022,"Hib",5,11.7002219401627
"GUY",2022,"Measles",8,159.229614526111
"GUY",2022,"Measles",9,13.6419253741549
"GUY",2022,"P",20,98.8842868963803
"GUY",2022,"PCV",13,12.0745653869263
"GUY",2022,"Rota",15,5.17911423772366
"GUY",2022,"Rubella",17,2.98897209799949
"GUY",2022,"T",20,9.13393384602305
"GUY",2022,"TB",21,21.9050221813175
"GUY",2022,"YF",19,66.6886266132509
"GUY",2023,"D",20,3.67331901567199
"GUY",2023,"HPV",2,77.1906431798684
"GUY",2023,"HepB",3,19.6461680994325
"GUY",2023,"HepB",4,4.44889608456045
"GUY",2023,"Hib",5,11.5206020156474
"GUY",2023,"Measles",8,157.004412939942
"GUY",2023,"Measles",9,13.5195681937725
"GUY",2023,"P",20,97.3662312356488
"GUY",2023,"PCV",13,11.9058257832335
"GUY",2023,"Rota",15,5.0996053093295
"GUY",2023,"Rubella",17,2.94720181881319
"GUY",2023,"T",20,8.99371116338155
"GUY",2023,"TB",21,21.5687398055782
"GUY",2023,"YF",19,66.2778088745837
"GUY",2024,"D",20,3.63872240027683
"GUY",2024,"HPV",2,77.4873335247612
"GUY",2024,"HepB",3,19.461133551977
"GUY",2024,"HepB",4,4.97291407187799
"GUY",2024,"Hib",5,11.4120969183892
"GUY",2024,"Measles",8,155.726790592538
"GUY",2024,"Measles",9,13.6511082179551
"GUY",2024,"P",20,96.449201693656
"GUY",2024,"PCV",13,11.808942206523
"GUY",2024,"Rota",15,5.05157542605467
"GUY",2024,"Rubella",17,2.92321898396469
"GUY",2024,"T",20,8.90900521631648
"GUY",2024,"TB",21,21.3655977990092
"GUY",2024,"YF",19,66.1511715021958
"GUY",2025,"D",20,3.59430782645873
"GUY",2025,"HPV",2,77.6714861526257
"GUY",2025,"HepB",3,19.2235892005138
"GUY",2025,"HepB",4,5.26376334389771
"GUY",2025,"Hib",5,11.2727998340712
"GUY",2025,"Measles",8,154.009896642317
"GUY",2025,"Measles",9,13.5637347588454
"GUY",2025,"P",20,95.2719340383948
"GUY",2025,"PCV",13,11.678748157344
"GUY",2025,"Rota",15,4.9899154407694
"GUY",2025,"Rubella",17,2.89099038046208
"GUY",2025,"T",20,8.8002610950843
"GUY",2025,"TB",21,21.1048073851706
"GUY",2025,"YF",19,65.7465128846756
"GUY",2026,"D",20,3.55082829629995
"GUY",2026,"HPV",2,77.6407940479816
"GUY",2026,"HepB",3,18.9910457827657
"GUY",2026,"HepB",4,5.41849530205713
"GUY",2026,"Hib",5,11.1364353199493
"GUY",2026,"Measles",8,152.315101844948
"GUY",2026,"Measles",9,13.5277727761216
"GUY",2026,"P",20,94.1194509653497
"GUY",2026,"PCV",13,11.5502299124236
"GUY",2026,"Rota",15,4.92955356043752
"GUY",2026,"Rubella",17,2.85917661028971
"GUY",2026,"T",20,8.6938063237728
"GUY",2026,"TB",21,20.8495072958338
"GUY",2026,"YF",19,65.2772767488302
"GUY",2027,"D",20,3.50828380980051
"GUY",2027,"HPV",2,79.7869678838345
"GUY",2027,"HepB",3,18.7635032987325
"GUY",2027,"HepB",4,5.48927822883546
"GUY",2027,"Hib",5,11.0030033760237
"GUY",2027,"Measles",8,150.644020233511
"GUY",2027,"Measles",9,13.4343310250374
"GUY",2027,"P",20,92.9917524745207
"GUY",2027,"PCV",13,11.4235098657523
"GUY",2027,"Rota",15,4.870489785059
"GUY",2027,"Rubella",17,2.82780797120248
"GUY",2027,"T",20,8.58964090238197
"GUY",2027,"TB",21,20.599697530999
"GUY",2027,"YF",19,64.7591710169334
"GUY",2028,"D",20,3.46690812787522
"GUY",2028,"HPV",2,81.8893770519542
"GUY",2028,"HepB",3,18.5422119818432
"GUY",2028,"HepB",4,5.50887442183784
"GUY",2028,"Hib",5,10.8732371448432
"GUY",2028,"Measles",8,149.008172592824
"GUY",2028,"Measles",9,13.3281691621699
"GUY",2028,"P",20,91.8950347114616
"GUY",2028,"PCV",13,11.2994616517357
"GUY",2028,"Rota",15,4.81304864087221
"GUY",2028,"Rubella",17,2.79710072513433
"GUY",2028,"T",20,8.48833716839199
"GUY",2028,"TB",21,20.3567506717914
"GUY",2028,"YF",19,64.2092263989008
"GUY",2029,"D",20,3.43231151248007
"GUY",2029,"HPV",2,86.4826778608645
"GUY",2029,"HepB",3,18.3571774343876
"GUY",2029,"HepB",4,5.50640794057825
"GUY",2029,"Hib",5,10.764732047585
"GUY",2029,"Measles",8,147.650271609042
"GUY",2029,"Measles",9,13.2119322730341
"GUY",2029,"P",20,90.9780051694687
"GUY",2029,"PCV",13,11.196490453404
"GUY",2029,"Rota",15,4.76501875759737
"GUY",2029,"Rubella",17,2.77161094319615
"GUY",2029,"T",20,8.40363122132693
"GUY",2029,"TB",21,20.1536086652224
"GUY",2029,"YF",19,63.741937924635
"GUY",2030,"D",20,3.39584480976626
"GUY",2030,"HPV",2,86.7222467887808
"GUY",2030,"HepB",3,18.1621410195021
"GUY",2030,"HepB",4,5.48057458445635
"GUY",2030,"Hib",5,10.6503618099344
"GUY",2030,"Measles",8,146.199786068874
"GUY",2030,"Measles",9,13.0910673398035
"GUY",2030,"P",20,90.0114064630438
"GUY",2030,"PCV",13,11.0864984613385
"GUY",2030,"Rota",15,4.71439266441579
"GUY",2030,"Rubella",17,2.74438321410182
"GUY",2030,"T",20,8.3143465744205
"GUY",2030,"TB",21,19.9394860096496
"GUY",2030,"YF",19,63.2053479225468
"HND",2019,"D",20,17.1001306604054
"HND",2019,"HepB",3,107.666901165873
"HND",2019,"HepB",4,160.365810618176
"HND",2019,"Hib",5,144.084780400699
"HND",2019,"Measles",8,1672.51221333526
"HND",2019,"Measles",9,194.279175664512
"HND",2019,"P",20,603.080212210592
"HND",2019,"PCV",13,152.537500256902
"HND",2019,"Rota",15,43.601884659452
"HND",2019,"Rubella",17,39.6678752929801
"HND",2019,"T",20,71.9581079055991
"HND",2019,"TB",21,87.3876069085414
"HND",2020,"D",20,17.1847331695913
"HND",2020,"HPV",2,687.941699892977
"HND",2020,"HepB",3,108.199580721123
"HND",2020,"HepB",4,161.1592168345
"HND",2020,"Hib",5,144.797636588729
"HND",2020,"Measles",8,1680.78692963435
"HND",2020,"Measles",9,195.326447505821
"HND",2020,"P",20,606.063937902905
"HND",2020,"PCV",13,153.292176084997
"HND",2020,"Rota",15,43.8176039963788
"HND",2020,"Rubella",17,39.8641312076573
"HND",2020,"T",20,72.3141190148696
"HND",2020,"TB",21,87.8199551147063
"HND",2021,"D",20,17.2509930144169
"HND",2021,"HPV",2,721.76440625976
"HND",2021,"HepB",3,108.616770057613
"HND",2021,"HepB",4,161.780604702108
"HND",2021,"Hib",5,145.355938474292
"HND",2021,"Measles",8,1687.26760524586
"HND",2021,"Measles",9,196.43800916657
"HND",2021,"P",20,608.400762227354
"HND",2021,"PCV",13,153.883230697259
"HND",2021,"Rota",15,43.9865532382889
"HND",2021,"Rubella",17,40.0178368905947
"HND",2021,"T",20,72.5929433793413
"HND",2021,"TB",21,88.1585659351984
"HND",2022,"D",20,17.4671561330853
"HND",2022,"HPV",2,764.240521563823
"HND",2022,"HepB",3,109.977789665917
"HND",2022,"HepB",4,168.317313334836
"HND",2022,"Hib",5,147.177317275578
"HND",2022,"Measles",8,1704.92889641318
"HND",2022,"Measles",9,200.801897828734
"HND",2022,"P",20,616.024312132765
"HND",2022,"PCV",13,155.811460511652
"HND",2022,"Rota",15,44.4469777268363
"HND",2022,"Rubella",17,40.4367192700189
"HND",2022,"T",20,73.5025673656872
"HND",2022,"TB",21,89.4570449263169
"HND",2023,"D",20,17.7168054286726
"HND",2023,"HPV",2,759.69017467431
"HND",2023,"HepB",3,111.54964701414
"HND",2023,"HepB",4,174.504416678216
"HND",2023,"Hib",5,149.280848800934
"HND",2023,"Measles",8,1726.21307490456
"HND",2023,"Measles",9,204.657989997032
"HND",2023,"P",20,624.828838434403
"HND",2023,"PCV",13,158.038395512679
"HND",2023,"Rota",15,45.0018497859179
"HND",2023,"Rubella",17,40.9415276244082
"HND",2023,"T",20,74.5531026690237
"HND",2023,"TB",21,90.9051870112578
"HND",2024,"D",20,17.8326639003877
"HND",2024,"HPV",2,803.180444624734
"HND",2024,"HepB",3,112.279122295417
"HND",2024,"HepB",4,178.785916180037
"HND",2024,"Hib",5,150.257066046647
"HND",2024,"Measles",8,1734.7931792736
"HND",2024,"Measles",9,207.948587677492
"HND",2024,"P",20,628.914886260349
"HND",2024,"PCV",13,159.071882449707
"HND",2024,"Rota",15,45.2255304969357
"HND",2024,"Rubella",17,41.1450265928449
"HND",2024,"T",20,75.0406402542633
"HND",2024,"TB",21,91.6467196217384
"HND",2025,"D",20,17.9792674102274
"HND",2025,"HPV",2,801.003998300487
"HND",2025,"HepB",3,113.202176388859
"HND",2025,"HepB",4,182.861219023261
"HND",2025,"Hib",5,151.492339328514
"HND",2025,"Measles",8,1746.67488134158
"HND",2025,"Measles",9,211.512430526641
"HND",2025,"P",20,634.085237153027
"HND",2025,"PCV",13,160.379622920463
"HND",2025,"Rota",15,45.53528285569
"HND",2025,"Rubella",17,41.4268313367165
"HND",2025,"T",20,75.6575543229266
"HND",2025,"TB",21,92.5276914302222
"HND",2026,"D",20,18.0950874541846
"HND",2026,"HPV",2,801.362753189099
"HND",2026,"HepB",3,113.931409718909
"HND",2026,"HepB",4,186.190031993442
"HND",2026,"Hib",5,152.468232784008
"HND",2026,"Measles",8,1755.84198108132
"HND",2026,"Measles",9,213.388911073685
"HND",2026,"P",20,638.169929724981
"HND",2026,"PCV",13,161.412767072151
"HND",2026,"Rota",15,45.7742663574708
"HND",2026,"Rubella",17,41.6442523913283
"HND",2026,"T",20,76.1449302024575
"HND",2026,"TB",21,93.2339222750373
"HND",2027,"D",20,18.2199401086786
"HND",2027,"HPV",2,813.027849160288
"HND",2027,"HepB",3,114.71751473054
"HND",2027,"HepB",4,189.243794495804
"HND",2027,"Hib",5,153.520234529635
"HND",2027,"Measles",8,1766.1337153749
"HND",2027,"Measles",9,215.545535493281
"HND",2027,"P",20,642.573180604321
"HND",2027,"PCV",13,162.52648439953
"HND",2027,"Rota",15,46.0425687399805
"HND",2027,"Rubella",17,41.8883470109378
"HND",2027,"T",20,76.6703157075623
"HND",2027,"TB",21,93.9721972360625
"HND",2028,"D",20,18.2677039108072
"HND",2028,"HPV",2,826.394759665106
"HND",2028,"HepB",3,115.018248138093
"HND",2028,"HepB",4,191.181484994954
"HND",2028,"Hib",5,153.922689755123
"HND",2028,"Measles",8,1769.17976495918
"HND",2028,"Measles",9,217.25913273541
"HND",2028,"P",20,644.257694278268
"HND",2028,"PCV",13,162.952549622315
"HND",2028,"Rota",15,46.1219783261001
"HND",2028,"Rubella",17,41.9605918137453
"HND",2028,"T",20,76.8713079043946
"HND",2028,"TB",21,94.2998130876872
"HND",2029,"D",20,18.353554144088
"HND",2029,"HPV",2,840.570861752014
"HND",2029,"HepB",3,115.558783691023
"HND",2029,"HepB",4,193.249745144247
"HND",2029,"Hib",5,154.646059199209
"HND",2029,"Measles",8,1776.11941080134
"HND",2029,"Measles",9,219.014680082817
"HND",2029,"P",20,647.285424178905
"HND",2029,"PCV",13,163.718355465626
"HND",2029,"Rota",15,46.3028927823143
"HND",2029,"Rubella",17,42.1251831414792
"HND",2029,"T",20,77.232569491971
"HND",2029,"TB",21,94.812389543491
"HND",2030,"D",20,18.3836947774778
"HND",2030,"HPV",2,855.038046616764
"HND",2030,"HepB",3,115.748557012684
"HND",2030,"HepB",4,194.506099731437
"HND",2030,"Hib",5,154.900022553603
"HND",2030,"Measles",8,1777.85089784297
"HND",2030,"Measles",9,219.78548464808
"HND",2030,"P",20,648.348411353788
"HND",2030,"PCV",13,163.987217555907
"HND",2030,"Rota",15,46.3480321228086
"HND",2030,"Rubella",17,42.1662497546204
"HND",2030,"T",20,77.3594026134759
"HND",2030,"TB",21,95.0269166814334
"HRV",2019,"D",20,0.271527126578028
"HRV",2019,"HepB",3,193.730296459362
"HRV",2019,"HepB",4,0
"HRV",2019,"Hib",5,5.43945611411102
"HRV",2019,"Measles",8,106.701656995643
"HRV",2019,"Measles",9,17.7816678394355
"HRV",2019,"P",20,9.77468570404261
"HRV",2019,"Rubella",17,17.1537510688985
"HRV",2019,"T",20,1.45870972142068
"HRV",2019,"TB",21,0.656519895685667
"HRV",2020,"D",20,0.266599295791585
"HRV",2020,"HepB",3,190.214367383728
"HRV",2020,"HepB",4,0
"HRV",2020,"Hib",5,5.34073772954874
"HRV",2020,"Measles",8,104.765173827518
"HRV",2020,"Measles",9,17.4589558831099
"HRV",2020,"P",20,9.5972890742943
"HRV",2020,"Rubella",17,16.8424349080213
"HRV",2020,"T",20,1.43223621667627
"HRV",2020,"TB",21,0.644604994236797
"HRV",2021,"D",20,0.259897445922023
"HRV",2021,"HepB",3,185.432703840865
"HRV",2021,"HepB",4,0
"HRV",2021,"Hib",5,5.20648072654404
"HRV",2021,"Measles",8,102.131556718868
"HRV",2021,"Measles",9,17.020067622507
"HRV",2021,"P",20,9.3560296578366
"HRV",2021,"Rubella",17,16.4190449292282
"HRV",2021,"T",20,1.39623225022387
"HRV",2021,"TB",21,0.628400728266334
"HRV",2022,"D",20,0.252562111012678
"HRV",2022,"HepB",3,180.465769102615
"HRV",2022,"HepB",4,0
"HRV",2022,"Hib",5,5.05953322695334
"HRV",2022,"Measles",8,99.3958970081958
"HRV",2022,"Measles",9,16.5185493377876
"HRV",2022,"P",20,9.09196545851936
"HRV",2022,"Rubella",17,15.9792502061903
"HRV",2022,"T",20,1.35682504816274
"HRV",2022,"TB",21,0.609884088829497
"HRV",2023,"D",20,0.247403908603657
"HRV",2023,"HepB",3,177.02730986251
"HRV",2023,"HepB",4,0
"HRV",2023,"Hib",5,4.95619984739316
"HRV",2023,"Measles",8,97.5020822299374
"HRV",2023,"Measles",9,16.1609366810001
"HRV",2023,"P",20,8.90627569712631
"HRV",2023,"Rubella",17,15.6747935726989
"HRV",2023,"T",20,1.32911393106766
"HRV",2023,"TB",21,0.596680612853564
"HRV",2024,"D",20,0.244907971732623
"HRV",2024,"HepB",3,175.472946282224
"HRV",2024,"HepB",4,0
"HRV",2024,"Hib",5,4.90619917436768
"HRV",2024,"Measles",8,96.6459788087306
"HRV",2024,"Measles",9,15.9783056183092
"HRV",2024,"P",20,8.8164246433515
"HRV",2024,"Rubella",17,15.537163236019
"HRV",2024,"T",20,1.3157051515335
"HRV",2024,"TB",21,0.589937661218796
"HRV",2025,"D",20,0.242142446288184
"HRV",2025,"HepB",3,173.707983874021
"HRV",2025,"HepB",4,56.6080089056643
"HRV",2025,"Hib",5,4.85079787992956
"HRV",2025,"Measles",8,95.6738829779179
"HRV",2025,"Measles",9,15.778941343068
"HRV",2025,"P",20,8.7168686897103
"HRV",2025,"Rubella",17,15.3808855326881
"HRV",2025,"T",20,1.30084807665674
"HRV",2025,"TB",21,0.582576899879272
"HRV",2026,"D",20,0.239709072532742
"HRV",2026,"HepB",3,172.164871911271
"HRV",2026,"HepB",4,89.9471236257906
"HRV",2026,"Hib",5,4.80205052301251
"HRV",2026,"Measles",8,94.8239766578201
"HRV",2026,"Measles",9,15.6020473818229
"HRV",2026,"P",20,8.62926984108079
"HRV",2026,"Rubella",17,15.2442514647895
"HRV",2026,"T",20,1.28777540138614
"HRV",2026,"TB",21,0.576045768714706
